nearest_gene_name,chrom,label,label_max,n_unique_patients,n_site_obs,dist_to_nearest_tss,in_gene_body,dist_to_nearest_cancer_tss,gene_length,in_repeat,cpg_island_count,cpg_nearest_dist,cpg_mean_obs_exp,encode_ccre_count,encode_promoter_count,encode_enhancer_count,encode_ctcf_count,ot_cancer_hallmark_count,ot_disease_count,ot_is_cancer_driver,gtex_thymus_tpm,gtex_whole_blood_tpm,gtex_spleen_tpm,gtex_immune_mean_tpm
TAS2R39,chr7,3.451062865437564,5.214935757608986,8,15,16192,0,,1016,1,0,103519,,1,0,1,0,,,0,0.0,0.0,0.0,0.0
TAS2R40,chr7,3.746419287767445,5.605802066295998,6,11,1891,0,,1042,1,0,64875,,3,2,1,0,,,0,0.0,0.6444573363582972,0.659263042525749,0.47795526436668345
TAS2R41,chr7,3.180898971286799,5.393627546352362,4,7,10137,0,,923,1,0,32096,,1,1,0,0,,,0,0.0,0.0,0.0,0.0
TAS2R42,chr12,3.240115880621252,5.468060141135132,9,15,2400,0,460286.0,944,0,0,14261,,0,0,0,0,0.0,16.0,0,0.0,0.0,0.061471510164066066,0.020913186867140828
TAS2R43,chr12,3.484895334950795,4.330733340286331,2,2,1223,0,558533.0,1026,1,0,78859,,1,0,1,0,0.0,18.0,0,0.0,0.0,0.1397671597528525,0.09903354250860373
TAS2R46,chr12,3.390458332553243,3.7612001156935615,3,3,2082,0,589411.0,929,0,0,108878,,0,0,0,0,0.0,22.0,0,0.0,0.0,0.10583820154775272,0.07874709950485453
TAS2R50,chr12,2.5649493574615367,2.5649493574615367,1,1,10680,1,673391.0,999,1,0,184260,,1,0,0,0,0.0,12.0,0,0.0,0.0,0.1193169696889098,0.07784891846131227
TAS2R60,chr7,2.5152189606962176,2.833213344056216,2,2,11896,0,,956,1,0,61377,,1,0,1,0,,,0,0.0,0.06884878110643115,0.04372516823030472,0.0379280190097595
TAS2R7,chr12,3.2808209502327847,3.8918202981106265,3,3,33050,0,880046.0,1095,0,0,77951,,2,1,1,0,0.0,12.0,0,0.0,0.0,0.0,0.0
TAS2R8,chr12,4.852030263919617,4.852030263919617,1,1,361,1,842698.0,1235,0,0,82470,,1,0,0,1,0.0,10.0,0,0.0,0.0,0.0,0.0
TAS2R9,chr12,4.454347296253507,4.454347296253507,1,1,4689,0,834766.0,1074,0,0,85513,,1,0,0,0,0.0,7.0,0,0.0,0.0,0.0,0.0
TASL,chrX,3.4379141132401565,5.0369526024136295,9,16,20202,0,,20059,1,0,74856,,16,1,13,0,,,0,0.0,0.0,,0.0
TASOR,chr3,3.362661055353628,5.926926025970411,13,123,4069,0,,63133,1,1,0,0.87,38,2,33,1,,,0,0.0,0.0,,0.0
TASOR2,chr10,3.208753124228205,5.420534999272286,14,43,11058,1,2349526.0,79048,1,1,0,0.96,82,2,69,0,0.0,58.0,0,0.0,0.0,,0.0
TASP1,chr20,3.592515247268365,7.217443431696533,15,76,107711,1,23813438.0,250055,1,1,0,0.76,187,2,138,8,0.0,289.0,0,0.0,0.5662627904429297,2.2477349542127114,2.001771444222678
TATDN1,chr8,3.688879454113936,3.912023005428146,2,2,1263,1,,50973,0,1,0,1.05,47,1,40,0,,,0,0.0,0.6399320406096962,2.253677371915071,2.6427657307025436
TATDN2,chr3,3.5191881877641533,5.918893854273146,10,19,9398,1,,33195,0,2,0,0.765,34,3,29,0,,,0,0.0,2.9135673154993533,3.5973506160172506,3.3878250357217214
TATDN3,chr1,3.49650756146648,3.49650756146648,1,1,3794,1,7161102.0,25002,1,1,0,0.91,19,1,13,2,0.0,39.0,0,0.0,1.3799090181394007,2.3830400233844298,2.256528588968667
TAX1BP1,chr7,3.219579848379006,5.003946305945459,15,97,76034,1,,105233,1,1,0,0.88,81,3,64,4,,,0,0.0,2.7073232702853476,3.2634131489959315,3.2605000575093857
TAX1BP3,chr17,2.479568544108145,4.02535169073515,7,9,15932,1,1629512.0,5784,1,1,0,0.88,16,2,14,0,0.0,73.0,0,0.0,3.5248711807999342,4.521188396977008,3.941170072432933
TBATA,chr10,3.6278739751964566,5.53338948872752,8,19,44347,1,2180744.0,14163,0,0,30356,,27,1,16,1,0.0,26.0,0,0.0,0.0,0.9184324367860156,0.40665551040922787
TBC1D1,chr4,3.980273601699541,5.82600010738045,7,11,31538,1,,248339,0,3,0,0.9633,325,2,304,6,,,0,0.0,3.0636245395969093,3.393571713352698,3.2693040118248704
TBC1D10A,chr22,3.5382166361028875,5.602118820879701,15,63,3289,1,720112.0,34957,1,1,0,1.07,72,3,68,0,0.0,54.0,0,0.0,2.8826643542445796,3.6640051375163916,3.2689768754821773
TBC1D10B,chr16,3.316760470018554,4.844187086458591,5,7,3070,1,806535.0,13427,1,1,0,1.0,22,3,19,0,0.0,31.0,0,0.0,4.0283400781969245,3.8841480846620926,3.923564149474685
TBC1D10C,chr11,3.647582199117296,9.04381342108087,11,24,6359,1,2236330.0,11638,0,3,0,0.7233,31,4,27,0,0.0,144.0,0,0.0,5.202456034887427,5.124059212963638,4.960431464505886
TBC1D12,chr10,2.819163754704859,4.442651256490317,4,9,15500,0,5433138.0,133881,1,1,0,0.99,72,1,41,5,0.0,85.0,0,0.0,0.29286735560468263,2.1496739779221947,1.611034969792153
TBC1D14,chr4,3.2827244812432723,4.890349128221754,10,22,46785,1,,123876,0,4,0,0.8575,212,5,201,0,,,0,0.0,2.6031414352419286,2.8084383751334783,2.891659816880796
TBC1D15,chr12,3.105016244735318,4.836281906951478,4,12,1248,0,1201019.0,87541,0,1,0,0.94,61,1,53,2,0.0,80.0,0,0.0,2.233716142400012,2.9053205765687293,2.6754992312330628
TBC1D16,chr17,3.342900607302015,7.017506142941256,15,165,93009,1,317984.0,103534,0,11,0,0.7745,211,7,188,6,0.0,73.0,0,0.0,0.37362831989227724,2.262430583989094,1.408222342628956
TBC1D19,chr4,3.4828111835995723,6.0112671744041615,11,31,24484,1,,179786,0,1,0,0.9,119,2,82,6,,,0,0.0,0.31737314749829015,1.2899238693834945,1.0000980368584529
TBC1D2,chr9,5.517452896464707,5.517452896464707,1,1,5323,1,,56638,0,1,0,0.82,94,3,83,3,,,0,0.0,3.426592186682097,2.5025992093189187,2.7003041667791545
TBC1D20,chr20,3.3624381981839258,6.621405651764134,15,105,30592,1,36851515.0,38970,1,1,0,0.95,51,1,46,1,0.0,252.0,0,0.0,2.4990560728924196,3.4751570094800672,3.0521378114613733
TBC1D21,chr15,3.5099553515289,5.2574953720277815,6,8,13287,1,6823088.0,15650,0,0,37141,,16,0,0,4,0.0,165.0,0,0.0,0.0,0.0,0.0
TBC1D22A,chr22,3.52068179238026,7.280697195384741,17,105,192604,1,5863405.0,413082,0,7,0,0.7329,606,4,539,15,0.0,99.0,0,0.0,2.6345758743067056,3.241634861988716,3.258536184952349
TBC1D22B,chr6,3.62330446081364,6.037870919922137,14,69,20721,1,,75198,1,1,0,0.71,109,2,102,0,,,0,0.0,2.0740935164523484,2.6449044873357526,2.6791917735410506
TBC1D23,chr3,2.772588722239781,2.772588722239781,1,1,44083,0,,64471,0,1,0,0.94,48,1,37,4,,,0,0.0,1.82141697210015,2.8145580583119205,2.5196223051764943
TBC1D24,chr16,3.292434802192556,5.236441962829949,12,38,6528,1,325887.0,34620,0,3,0,0.6867,68,2,65,0,0.0,199.0,0,0.0,0.522740162912267,1.5337203378728679,1.2234727387564286
TBC1D25,chrX,3.73105013952662,4.836281906951478,7,11,2436,1,,22925,1,1,0,0.81,19,2,15,0,,,0,0.0,2.8142763419983834,2.857590268371785,2.874972311245157
TBC1D26,chr17,3.331701457631864,5.3230099791384085,4,6,4238,1,481700.0,13915,0,0,3058,,10,0,6,2,0.0,8.0,0,0.0,0.011439419629758904,0.13081771392683905,0.06752446501678873
TBC1D28,chr17,3.5691560522503067,4.770684624465665,7,12,14101,0,2412141.0,10180,0,1,0,0.74,7,0,3,0,0.0,3.0,0,0.0,0.0,0.0,0.0008525931058487887
TBC1D3,chr17,3.7131033817746575,6.80903930604298,13,41,11481,0,1255939.0,12358,0,1,0,0.62,0,0,0,0,0.0,35.0,0,0.0,0.0,0.0,0.0
TBC1D32,chr6,3.979812117799848,6.584791392385716,6,14,988158,0,,255251,1,1,0,0.93,99,1,40,8,,,0,0.0,0.14037653608244463,0.9967013718522989,1.089021667556079
TBC1D3B,chr17,3.322768999324494,4.477336814478207,2,5,5604,0,1060718.0,10953,0,1,0,0.6,4,0,0,2,0.0,8.0,0,0.0,0.05367042676827492,0.09825946275423768,0.07444213060228248
TBC1D3C,chr17,3.492955538353792,6.790097235513905,12,38,15439,0,1408242.0,10941,1,1,0,0.61,0,0,0,0,0.0,7.0,0,0.0,0.0,0.0,0.0
TBC1D3D,chr17,3.346584669821417,5.181783550292085,12,166,23159,0,1434302.0,10932,0,1,0,0.61,0,0,0,0,0.0,9.0,0,0.0,0.0,0.014861420005811705,0.004978387240283143
TBC1D3E,chr17,3.1477794359033275,4.3694478524670215,10,17,10902,1,1322584.0,10917,1,1,0,0.61,1,0,0,0,0.0,4.0,0,0.0,0.0,0.0,0.0
TBC1D3F,chr17,3.7055509056663567,5.214935757608986,10,13,15172,0,1302872.0,10954,0,1,0,0.63,1,0,0,1,0.0,5.0,0,0.0,0.0,0.0,0.0
TBC1D3G,chr17,3.4865078752098486,5.872117789475416,11,28,20732,0,1181630.0,10875,1,1,0,0.62,0,0,0,0,0.0,1.0,0,0.0,0.0,0.014567082976162573,0.0048793101152610485
TBC1D3H,chr17,3.4862503072459736,6.9930151229329605,15,200,24679,0,1242234.0,10904,1,1,0,0.62,0,0,0,0,0.0,2.0,0,0.0,0.0,0.0,0.0
TBC1D3I,chr17,3.804435314595629,4.969813299576001,2,2,20816,0,1122232.0,11114,0,1,0,0.63,1,0,0,1,0.0,4.0,0,0.0,0.0,0.0,0.0
TBC1D3K,chr17,3.2230556059716617,5.25227342804663,11,71,76224,0,1613246.0,10956,1,1,0,0.62,0,0,0,0,0.0,3.0,0,0.0,0.0,0.0142184372375555,0.004761977101492671
TBC1D3L,chr17,3.4178754144619625,5.817111159963204,11,82,16232,0,1488280.0,11235,0,1,0,0.61,0,0,0,0,0.0,4.0,0,0.0,1.7433672258776318,2.3974779129886077,2.006262689042917
TBC1D4,chr13,3.334870230990218,4.762173934797756,9,22,11953,1,27166963.0,199148,0,1,0,0.9,221,2,210,2,0.0,170.0,0,0.0,0.9270249138515871,3.290221127218693,2.7970918859915455
TBC1D5,chr3,3.5013617537072426,7.186144304522325,14,136,773452,1,,1287655,0,3,0,0.9733,1058,11,729,76,,,0,0.0,1.6973425570080878,2.7749234945365,2.7759543023160798
TBC1D7,chr6,3.702563411841624,5.468060141135132,11,44,238590,1,,62041,0,1,0,0.91,107,4,100,0,,,0,0.0,1.3509857855674439,1.4118524527337568,1.7018140953061158
TBC1D8,chr2,2.9415592970547326,3.688879454113936,3,3,76963,1,75833313.0,246932,1,2,0,0.98,287,3,244,8,,,0,0.0,2.618752576274894,3.138095178318067,2.5696227789697734
TBC1D8B,chrX,2.302585092994046,2.302585092994046,1,1,6070,1,,73477,0,0,75305,,27,2,7,3,,,0,0.0,0.060846714799021304,0.8009337509656523,0.7896575489406475
TBC1D9,chr4,3.579720600344312,6.169610732491456,12,40,44001,1,,136200,1,1,0,1.07,157,4,146,0,,,0,0.0,1.1247152883087335,3.579600158948774,2.7648372990993826
TBC1D9B,chr5,3.630456901454998,6.775366090936392,15,109,33988,1,,45853,0,2,0,0.97,86,2,72,3,,,0,0.0,2.6982489924631055,3.9680819261581224,3.67089367534846
TBCA,chr5,3.420596976120755,5.420534999272286,7,12,98097,1,,177614,0,3,0,0.9267,137,1,86,12,,,0,0.0,2.233966794203125,3.6973732792328597,3.7939766601088154
TBCB,chr19,2.902328921016297,3.4339872044851463,3,3,88,1,2811843.0,11658,0,2,0,0.81,17,5,11,0,0.0,39.0,0,0.0,3.7271453846842806,4.139118736580784,3.9531393566212247
TBCC,chr6,3.641421537076308,5.981414211254481,13,52,10793,0,,1605,1,1,0,0.86,6,1,5,0,,,0,0.0,3.0994749812659728,3.9693046338990823,3.652685621997365
TBCCD1,chr3,2.9444389791664403,2.9444389791664403,1,1,760,1,,24476,1,2,0,1.02,19,2,12,0,,,0,0.0,0.9689552856556537,2.1954541221159967,2.2040960994439636
TBCE,chr1,3.2953415899816707,5.58724865840025,14,109,38890,1,6113549.0,85083,0,0,38515,,78,1,68,1,0.0,558.0,0,0.0,1.5496242117322445,2.8321892904805277,2.733507832644064
TBCEL,chr11,3.611112369069831,5.648974238161206,13,33,75759,1,1742015.0,66704,0,1,0,0.91,64,2,46,6,0.0,111.0,0,0.0,0.8962553574944742,2.439621585572316,2.0280881577676477
TBCK,chr4,3.09692857430147,4.653960350157523,9,13,20244,1,,275084,0,0,144987,,167,3,97,8,,,0,0.0,0.6230615693932575,1.9806386444330688,1.678545230705102
TBK1,chr12,4.315966033668616,5.484796933490655,2,4,4453,1,665005.0,50024,0,1,0,0.98,40,2,26,1,0.0,575.0,0,0.0,2.229854172269644,3.3940686995446967,3.404929408976831
TBKBP1,chr17,3.3207011196857303,5.811140992976701,15,71,3201,0,1987372.0,18033,1,3,0,0.78,50,4,45,0,0.0,66.0,0,0.0,3.445246164496836,3.3694108331689003,3.0603381361740736
TBL1X,chrX,3.4684391114287574,5.170483995038151,9,15,90510,1,,277779,0,1,0,0.91,266,6,197,17,,,0,0.0,2.8860736453410247,2.4419034587427677,2.709502479368773
TBL1XR1,chr3,3.376094705531989,6.240275845170769,17,147,358449,0,,208660,1,1,0,0.99,245,2,224,5,,,0,0.0,2.2519052945898705,3.338779277517338,3.0785623237458113
TBL1Y,chrY,3.522976487334617,4.875197323201151,3,3,79578,0,,191284,1,1,0,0.9,97,3,55,2,,,0,0.0,0.0,0.0,0.005249795676622938
TBL2,chr7,3.624754071742794,4.718498871295094,10,14,5965,0,,11254,1,2,0,0.8,18,2,13,1,,,0,0.0,1.793215075984998,2.629764282703666,2.6561471301954658
TBPL2,chr14,3.5160177810868203,6.1224928095143865,13,44,15547,0,5185986.0,42516,1,1,0,0.86,58,1,47,4,0.0,154.0,0,0.0,0.0,0.0,0.0
TBR1,chr2,3.5315240816940863,4.290459441148391,2,2,45859,1,136027848.0,9573,0,3,0,0.96,29,6,23,0,,,0,0.0,0.0,0.0,0.0
TBRG1,chr11,3.1789207575812983,4.143134726391533,3,3,13085,1,5429623.0,13090,0,1,0,0.84,14,1,13,0,0.0,56.0,0,0.0,2.921730449612502,4.0579502510289975,3.6102356980067465
TBRG4,chr7,2.827995905409926,3.091042453358316,2,2,3014,1,,14464,0,1,0,0.96,28,2,22,0,,,0,0.0,2.819168111112049,3.803468505540056,3.8288862940354744
TBX1,chr22,3.435128286345072,6.282266746896006,8,14,25721,1,490650.0,26890,0,5,0,0.926,65,2,52,1,0.0,839.0,0,0.0,0.060826201497885604,0.5844499932885222,0.25813149842638466
TBX15,chr1,3.467262112873701,5.214935757608986,6,14,367235,0,1016273.0,106510,1,4,0,1.0025,136,2,110,6,0.0,515.0,0,0.0,0.03395756010717987,0.07568318799242137,0.7077502843196604
TBX18,chr6,3.2615074374760424,5.293304824724492,12,49,172611,0,,77247,1,1,0,0.99,54,2,39,4,,,0,0.0,0.009694258465472214,0.0266134982150484,0.0173151897817684
TBX19,chr1,4.190228333921383,4.48863636973214,2,2,67691,0,3792984.0,33549,1,0,54276,,32,0,20,1,0.0,152.0,0,0.0,1.464798193023562,2.0872038369637367,1.7270947179015663
TBX2,chr17,3.4217941472384097,7.777373602657861,16,286,316893,1,483002.0,9836,1,3,0,0.73,33,1,32,0,0.0,362.0,0,0.0,0.07151298666082481,3.80796164550194,2.756050025522218
TBX20,chr7,3.4705950275341872,4.543294782270004,2,2,94269,0,,51670,1,1,0,0.81,56,1,52,0,,,0,0.0,0.0,0.0,0.0
TBX21,chr17,3.477048575815804,6.705639094860003,15,95,17562,0,1962527.0,12890,0,1,0,1.08,30,1,29,0,0.0,570.0,0,0.0,2.7362099668960664,2.9694293651329384,2.8504328609847294
TBX22,chrX,3.4407621982769427,6.182084906716632,15,68,37156,0,,17155,1,0,303313,,10,2,6,0,,,0,0.0,0.0,0.0,0.0
TBX4,chr17,3.49267796982982,5.537334267018537,8,17,25374,0,437029.0,33204,1,4,0,0.845,89,2,86,1,0.0,502.0,0,0.0,0.0,0.009945142720897868,0.010043811632218756
TBX5,chr12,2.998018074164277,4.820281565605037,6,8,154193,0,429265.0,55192,1,5,0,0.866,71,5,56,3,0.0,501.0,0,0.0,0.0,0.003977080918887145,0.00587586988194144
TBX6,chr16,3.434851061309992,5.049856007249537,10,28,7563,1,1095764.0,6140,0,1,0,0.78,16,1,14,0,0.0,215.0,0,0.0,0.4690475473450582,1.2960714690955615,1.0289145259465522
TBXA2R,chr19,3.348771383787454,6.875232087276577,14,56,9639,1,502894.0,12389,0,3,0,0.72,21,2,15,1,0.0,288.0,0,0.0,0.8706697405671872,2.5307400661311723,1.6854312632867559
TBXAS1,chr7,3.090854554063488,4.007333185232471,4,4,125097,1,,243274,0,2,0,1.02,291,4,217,15,,,0,0.0,4.238410273561523,3.901695863590635,3.74006777215833
TC2N,chr14,3.3493596732745963,4.852030263919617,8,19,13697,1,3304171.0,87790,0,1,0,0.87,60,4,50,0,0.0,75.0,0,0.0,1.4258948098567956,2.413616498716648,2.296355059909943
TCAF1,chr7,3.5552141486366096,3.951243718581428,4,5,17181,1,,52526,1,2,0,0.72,34,1,32,0,,,0,0.0,0.20411403309218062,1.5524166656569083,1.3504312316353846
TCAF2,chr7,3.850381892596642,4.30406509320417,2,3,3461,0,,109458,0,1,0,0.79,6,1,1,1,,,0,0.0,1.1290283285544442,1.2540792446807947,1.696343172682437
TCAIM,chr3,3.608148676081176,5.54907608489522,9,23,66896,1,,71332,0,1,0,0.79,59,3,36,2,,,0,0.0,1.2291550531224944,1.8407035897995603,1.7339125831513575
TCEA1,chr8,3.80666248977032,3.80666248977032,1,1,74595,1,,55896,1,1,0,1.01,46,1,39,1,,,0,0.0,2.077177731193393,3.145982499347876,3.7489235937576995
TCEA3,chr1,3.343871482283986,5.337538079701318,9,17,25189,1,3242878.0,54578,0,1,0,0.8,89,1,78,0,0.0,76.0,0,0.0,0.6979605775554746,2.197361234664848,1.4160394728655832
TCEAL2,chrX,3.68413605850373,5.0238805208462765,4,9,22278,0,,15296,1,1,0,0.76,10,1,6,1,,,0,0.0,0.17131537706182018,1.6942954716225087,1.0179641384919849
TCEAL6,chrX,4.158883083359672,4.158883083359672,1,1,3876,0,,2494,1,1,0,0.84,3,1,1,0,,,0,0.0,0.0,0.06421178026358511,0.03572776091781728
TCEAL9,chrX,3.258096538021482,3.258096538021482,1,1,11061,0,,2011,1,0,17921,,5,1,4,0,,,0,0.0,0.6956839602119153,4.266308496897726,3.4082952432498517
TCEANC2,chr1,3.781080815612826,3.951243718581428,2,2,14678,1,2518802.0,59652,0,1,0,0.76,53,4,30,6,0.0,8.0,0,0.0,0.8444595504795549,1.435850898217224,1.5651975820553599
TCERG1L,chr10,3.2872646625157693,5.545177444479562,15,77,415081,0,9298197.0,219345,1,3,0,0.8033,229,2,134,21,0.0,100.0,0,0.0,0.0,0.2694231380483907,0.09809689935264239
TCF15,chr20,3.445229778298664,4.718498871295094,4,4,6677,0,36741041.0,6052,0,1,0,1.06,14,1,13,0,0.0,35.0,0,0.0,0.019082073642088828,0.04138826615820309,0.1629883692936699
TCF19,chr6,3.7751595023405633,4.948759890378168,5,5,8643,1,,8828,0,1,0,0.97,18,2,15,0,,,0,0.0,1.3935529536819555,2.7971898672324853,3.40422656682244
TCF20,chr22,3.534980516178947,7.340835554123275,15,74,69059,1,1182741.0,183603,0,5,0,0.9,250,6,231,0,0.0,157.0,0,0.0,1.8650811799783233,2.457158540585275,2.7332231319256444
TCF21,chr6,2.932818232021699,3.828641396489095,3,3,274598,0,,6440,1,3,0,0.8567,19,4,15,0,,,0,0.0,0.00923313313429815,3.597698487363145,2.552974783206841
TCF24,chr8,3.1329612461822727,3.9889840465642745,3,4,41976,1,,16100,0,1,0,0.92,15,1,5,1,,,0,0.0,0.0,0.0,0.0
TCF25,chr16,3.3425217194805192,6.133398042996649,16,383,26118,1,870241.0,40061,0,3,0,0.9133,78,5,64,1,0.0,84.0,0,0.0,3.742740075096474,4.235311575309244,4.016984641544104
TCF3,chr19,3.1428007493940626,6.695798917058491,13,64,13896,1,461457.0,43620,1,9,0,0.7189,89,3,85,0,0.0,714.0,0,0.0,2.5281975939422243,3.85420743453132,4.002832770510455
TCF4,chr18,3.101217826326571,4.574710978503383,8,17,333646,1,4302613.0,442602,0,2,0,1.025,487,18,436,6,0.0,586.0,0,0.0,0.33710275209026536,2.469251410177427,2.3058890622049986
TCF7,chr5,3.326185879555355,5.068904202220232,9,20,34919,0,,37184,0,1,0,0.97,99,2,97,0,,,0,0.0,2.9024759830742037,3.036072552067719,3.178922897044507
TCF7L1,chr2,3.495337905920212,5.583496308781699,12,39,22873,1,59813675.0,176996,0,1,0,0.92,222,2,201,1,,,0,0.0,0.7668715077027587,2.8630576566494503,1.9520672503825636
TCF7L2,chr10,3.396494777510218,6.226536669287466,12,47,202301,1,202301.0,217473,0,5,0,0.908,342,4,327,1,3.0,623.0,1,0.0,1.1800048541043542,3.0200394460182016,2.1267112251072335
TCFL5,chr20,3.484162174072905,5.402677381872279,13,51,11258,0,664293.0,20820,0,1,0,1.31,28,2,22,1,0.0,276.0,0,0.0,1.007888574929944,1.8956704347955966,1.8453929122196089
TCHH,chr1,4.48863636973214,4.48863636973214,1,1,15709,0,1204890.0,9127,0,1,0,0.85,20,0,18,0,0.0,148.0,0,0.0,0.01385507365032912,1.4701206711647459,0.7609145302906734
TCHP,chr12,3.239512500229597,5.424950017481403,11,16,8546,0,1513282.0,83577,1,1,0,1.01,102,4,94,1,0.0,369.0,0,0.0,2.0173041355570094,3.1033976310220885,2.720209970535478
TCIM,chr8,2.7917481543908496,2.9444389791664403,1,2,267742,0,,1828,1,0,630468,,5,1,4,0,,,0,0.0,0.0,,0.0
TCIRG1,chr11,3.084761784747281,6.440946540632921,7,11,5098,1,1597020.0,11870,0,1,0,0.76,37,3,34,0,0.0,605.0,0,0.0,6.162655639464981,5.881738962829329,5.811654832994193
TCL1A,chr14,2.7339900096749234,3.258096538021482,4,4,9178,0,9178.0,4249,1,1,0,0.74,8,2,6,0,2.0,255.0,1,0.0,2.159965671912472,3.6683169882135065,4.452984895739033
TCL1B,chr14,4.093470032630512,5.60947179518496,5,5,69924,0,97723.0,6241,1,0,21281,,6,1,4,0,0.0,191.0,0,0.0,0.3176752463597096,0.853712953889428,0.5317877746332416
TCN1,chr11,3.487351742646078,4.499809670330265,5,5,1673,0,1561880.0,13689,1,0,31617,,12,1,8,0,0.0,359.0,0,0.0,3.3678405092080177,1.4310908468755552,2.4342783564604455
TCN2,chr22,3.2342402178339333,4.700480365792417,7,12,9274,1,994183.0,20628,1,0,7740,,22,1,14,2,0.0,579.0,0,0.0,2.8768473810762774,4.171800851073202,3.4958548232266944
TCP10L,chr21,3.2739771509654894,4.867534450455582,11,21,76005,1,3493299.0,89406,1,1,0,0.79,99,1,73,2,0.0,14.0,0,0.0,0.06942894972434764,0.5006540684444943,0.3242923862831347
TCP11,chr6,3.4531856476575893,5.8522024797744745,6,13,65458,1,,30539,0,1,0,0.85,31,3,19,4,,,0,0.0,0.019748606229225012,0.04760965812246925,0.04519472418764706
TCP11L1,chr11,3.5032630990987497,4.8283137373023015,5,9,15451,1,619304.0,66526,0,1,0,0.93,66,3,53,1,0.0,23.0,0,0.0,1.0368397165421055,1.5107219394949425,1.7977398841779213
TCP11X2,chrX,4.101788868468976,4.143134726391533,2,2,977,0,,14980,0,0,44567,,0,0,0,0,,,0,0.0,0.0,0.0,0.0
TCTA,chr3,3.8265102069020944,3.8918202981106265,2,2,294,1,,4264,0,1,0,1.07,10,2,7,0,,,0,0.0,3.0863587747671724,3.681955539041112,3.372402309926431
TCTN1,chr12,3.4063172309413896,7.271008538280992,14,75,1204,1,789769.0,49404,1,1,0,0.85,54,2,50,0,0.0,110.0,0,0.0,0.5676480144898283,1.990445013763131,1.7196924129878761
TCTN2,chr12,3.4066690411581138,6.20050917404269,16,88,10763,1,907276.0,37289,0,1,0,0.77,24,1,12,2,0.0,100.0,0,0.0,0.3692028411009706,1.9132570787860277,1.6383726364842086
TCTN3,chr10,2.19722457733622,2.19722457733622,1,1,5767,1,6734563.0,34320,1,1,0,0.86,26,2,17,1,0.0,170.0,0,0.0,1.655678161665295,3.3259277093550037,3.2423609445046533
TDG,chr12,1.9459101490553128,1.9459101490553128,1,1,17127,1,7422051.0,23052,0,1,0,0.84,16,1,15,0,0.0,138.0,0,0.0,1.3747454281830185,2.7179807297791183,2.8182543673222544
TDP1,chr14,3.356782766987705,4.564348191467836,6,9,6857,1,5196214.0,89881,1,1,0,0.97,75,2,53,7,0.0,191.0,0,0.0,1.2140696590974158,2.110931730021092,2.534870463585526
TDP2,chr6,3.525927811477947,4.653960350157523,2,2,22924,1,,16952,0,1,0,0.86,24,3,21,0,,,0,0.0,3.7475209343337426,3.4997115142329163,3.6745692159961423
TDRD1,chr10,4.452267629486797,4.859812404361672,2,3,3021,1,1232086.0,53396,0,0,4767,,38,1,22,5,0.0,189.0,0,0.0,0.0,0.3620613113807726,0.13856934165446774
TDRD10,chr1,3.565518538959155,6.003887067106539,11,42,10417,1,1590770.0,45928,1,1,0,0.91,39,3,22,2,0.0,51.0,0,0.0,0.05481209115423248,2.5830990356793797,1.633185870849099
TDRD15,chr2,3.4121378765829813,6.698268054115413,7,16,174889,0,4043733.0,20400,0,0,79879,,12,0,1,5,0.0,45.0,0,0.0,0.0,0.03156290918184816,0.017247634052853088
TDRD3,chr13,3.43344766387644,5.402677381872279,12,70,239732,0,12332454.0,177422,1,1,0,0.93,85,5,47,11,0.0,112.0,0,0.0,0.9856152816831034,2.3116677207690848,2.17713524227663
TDRD7,chr9,2.5649493574615367,2.5649493574615367,1,1,358,0,,84056,1,1,0,1.12,62,1,53,1,,,0,0.0,2.107651133174893,2.5841032072279253,2.6890075915860026
TDRD9,chr14,3.6965132821378592,5.181783550292085,8,12,2687,1,868791.0,124211,1,1,0,1.13,108,2,87,5,0.0,216.0,0,0.0,2.0363696221421357,1.7328177014514532,1.5651976517375925
TDRKH,chr1,2.70805020110221,2.70805020110221,1,1,2148,0,867301.0,21617,1,1,0,0.78,23,3,19,0,0.0,182.0,0,0.0,0.5863784516128285,1.894899521480652,1.4417091214199076
TDRP,chr8,3.455832858911936,4.248495242049359,4,5,65751,0,,55978,0,1,0,0.81,52,2,44,0,,,0,0.0,0.23015332534104843,2.0509507564050757,1.21246676826075
TEAD1,chr11,3.091042453358316,3.091042453358316,1,1,122794,0,5167944.0,270316,0,1,0,1.16,380,2,357,3,0.0,550.0,0,0.0,0.04791282704078702,2.012516174289721,1.1713473553261613
TEAD2,chr19,3.0656132447415705,3.828641396489095,2,2,1351,1,409265.0,22144,1,1,0,0.8,32,6,25,0,0.0,124.0,0,0.0,0.30950471696225323,2.9776701307355826,2.0154848512459482
TEAD3,chr6,4.30406509320417,4.30406509320417,1,1,13462,1,,23482,1,2,0,0.785,58,2,56,0,,,0,0.0,0.4388321836435836,3.1264446966147155,2.143505340779729
TEAD4,chr12,3.372882424986212,5.393627546352362,11,16,57764,1,1252677.0,81346,0,1,0,1.09,119,4,112,0,0.0,174.0,0,0.0,0.07914920092293466,2.4026295031696026,1.6772925417024245
TEC,chr4,2.941585553647452,4.477336814478207,7,16,5109,0,,134075,0,1,0,0.86,149,1,121,2,,,0,0.0,0.8351327358310258,1.57894983855338,2.636954644330694
