patient_id,nearest_gene_name,chrom,last_tp_abundance,label,dist_to_nearest_tss,dist_to_nearest_cancer_tss,gene_length,in_repeat,cpg_island_count,cpg_nearest_dist,cpg_mean_obs_exp,encode_ccre_count,encode_promoter_count,encode_enhancer_count,encode_ctcf_count,ot_cancer_hallmark_count,ot_disease_count,ot_is_cancer_driver,patient_id_enc
T6,DHX33,chr17,60.0,4.110873864173311,3035,183688.0,28065,0,2,0,0.785,21,2,15,0,0.0,53.0,0,15
T6,PITPNM3,chr17,48.0,3.8918202981106265,56231,1187222.0,105292,0,2,0,0.805,158,1,143,0,0.0,102.0,0,15
T6,C17orf100,chr17,30.0,3.4339872044851463,4391,1031393.0,41440,0,3,0,0.8067,61,4,42,0,0.0,22.0,0,15
T6,TEKT1,chr17,103.0,4.6443908991413725,24766,880551.0,42628,1,0,12742,,28,1,13,4,0.0,49.0,0,15
T6,ASGR2,chr17,94.0,4.553876891600541,17089,588032.0,16437,1,0,55964,,25,2,17,0,0.0,81.0,0,15
T6,ASGR1,chr17,118.0,4.77912349311153,31514,539412.0,7113,1,1,0,0.68,19,4,14,0,0.0,210.0,0,15
T6,ACADVL,chr17,9.0,2.302585092994046,11918,482339.0,8144,0,1,0,0.8,24,5,19,0,,,0,15
T6,DVL2,chr17,90.0,4.51085950651685,6546,459568.0,9182,0,1,0,0.9,20,2,17,0,0.0,208.0,0,15
T6,PHF23,chr17,33.0,3.5263605246161616,2587,450411.0,4693,0,1,0,0.93,15,4,11,0,0.0,35.0,0,15
T6,GABARAP,chr17,164.0,5.10594547390058,1042,446139.0,2441,0,1,0,0.94,8,3,5,0,0.0,131.0,0,15
T6,SLC2A4,chr17,31.0,3.4657359027997265,8641,414520.0,7574,1,1,0,0.71,16,4,12,0,0.0,445.0,0,15
T6,TNK1,chr17,158.0,5.0689042022202315,12378,319390.0,9240,0,2,0,0.745,15,2,13,0,0.0,175.0,0,15
T6,PLSCR3,chr17,93.0,4.543294782270004,8038,298530.0,7327,0,1,0,0.68,16,3,11,0,0.0,91.0,0,15
T6,TMEM256-PLSCR3,chr17,86.0,4.465908118654584,3244,286693.0,14363,1,2,0,0.725,27,3,20,0,0.0,30.0,0,15
T6,CHRNB1,chr17,30.0,3.4339872044851463,2989,245474.0,12649,0,1,0,0.68,24,4,17,0,0.0,101.0,0,15
T6,SLC35G6,chr17,54.0,4.007333185232471,14997,221097.0,2050,1,0,716,,6,1,5,0,0.0,13.0,0,15
T6,POLR2A,chr17,95.0,4.564348191467836,329,202851.0,30250,0,1,0,0.87,65,1,63,0,0.0,263.0,0,15
T6,SOX15,chr17,17.0,2.8903717578961645,3182,100634.0,1916,0,1,0,0.77,7,1,6,0,0.0,67.0,0,15
T6,SAT2,chr17,39.0,3.6888794541139363,2282,57388.0,1642,0,1,0,0.74,4,1,3,0,0.0,78.0,0,15
T6,DNAH2,chr17,138.0,4.9344739331306915,5117,25081.0,115998,0,4,0,0.7925,94,1,56,10,0.0,224.0,0,15
T6,KDM6B,chr17,172.0,5.153291594497779,58224,88423.0,20603,0,4,0,0.775,59,3,56,0,0.0,433.0,0,15
T6,TMEM88,chr17,114.0,4.74493212836325,10211,157302.0,1055,0,1,0,0.98,4,0,4,0,0.0,58.0,0,15
T6,ALOX15B,chr17,68.0,4.23410650459726,8751,126246.0,10123,0,0,14791,,10,1,9,0,0.0,194.0,0,15
T6,ALOX12B,chr17,28.0,3.367295829986474,24147,92937.0,15080,1,1,0,0.82,24,1,18,2,0.0,175.0,0,15
T6,ALOXE3,chr17,41.0,3.7376696182833684,13752,51211.0,23147,1,3,0,0.74,21,2,14,1,0.0,183.0,0,15
T6,PER1,chr17,117.0,4.770684624465665,16156,16156.0,16039,0,2,0,0.75,50,4,46,0,2.0,451.0,1,15
T6,VAMP2,chr17,17.0,2.8903717578961645,269,6771.0,4397,0,1,0,1.1,12,3,9,0,0.0,160.0,0,15
T6,RANGRF,chr17,54.0,4.007333185232471,20034,112091.0,1461,0,1,0,0.8,5,1,4,0,0.0,104.0,0,15
T6,ODF4,chr17,24.0,3.2188758248682006,11778,171556.0,6208,0,0,12217,,6,0,5,1,0.0,147.0,0,15
T6,KRBA2,chr17,32.0,3.4965075614664802,17744,202488.0,19836,1,1,0,0.78,23,1,21,0,0.0,17.0,0,15
T6,PIK3R6,chr17,64.0,4.174387269895637,33205,677975.0,64964,1,0,3216,,75,2,55,3,0.0,128.0,0,15
T6,MYH2,chr17,25.0,3.258096538021482,10338,340509.0,28552,0,0,88464,,18,1,13,0,0.0,136.0,0,15
T6,SHISA6,chr17,19.0,2.995732273553991,162234,617381.0,322850,0,2,0,0.94,174,3,102,16,0.0,59.0,0,15
T6,DNAH9,chr17,27.0,3.332204510175204,38338,384020.0,371278,0,1,0,0.87,191,2,91,23,0.0,130.0,0,15
T6,ZNF18,chr17,22.0,3.1354942159291497,113977,137330.0,20036,0,1,0,0.9,20,2,11,2,0.0,55.0,0,15
T6,MAP2K4,chr17,46.0,3.8501476017100584,11551,11551.0,123002,0,1,0,1.0,105,5,74,2,7.0,438.0,1,15
T6,COX10,chr17,98.0,4.59511985013459,206112,1842550.0,162246,0,2,0,0.85,139,1,118,4,0.0,134.0,0,15
T6,HS3ST3B1,chr17,70.0,4.2626798770413155,24627,1941731.0,48323,1,3,0,0.88,81,2,75,0,0.0,80.0,0,15
T6,FBXW10B,chr17,43.0,3.784189633918261,26092,624573.0,54220,0,0,1742,,27,1,9,3,0.0,19.0,0,15
T6,ADORA2B,chr17,69.0,4.248495242049359,106363,379418.0,30616,0,1,0,0.82,55,1,52,1,0.0,411.0,0,15
T6,TTC19,chr17,77.0,4.356708826689592,2239,216163.0,45232,0,1,0,1.0,41,1,39,0,0.0,75.0,0,15
T6,NCOR1,chr17,107.0,4.68213122712422,1513,1513.0,189120,1,1,0,0.84,142,3,115,6,8.0,487.0,1,15
T6,LRRC75A,chr17,14.0,2.70805020110221,29148,244904.0,50660,1,1,0,1.02,105,1,99,0,0.0,39.0,0,15
T6,ZNF287,chr17,36.0,3.6109179126442243,37571,313462.0,22264,1,1,0,0.88,9,1,3,0,0.0,25.0,0,15
T6,MPRIP,chr17,13.0,2.6390573296152584,29548,794724.0,175222,1,4,0,0.88,319,5,306,1,0.0,355.0,0,15
T6,RAI1,chr17,24.0,3.2188758248682006,42519,1420754.0,129995,1,9,0,0.92,269,3,260,0,0.0,339.0,0,15
T6,SREBF1,chr17,9.0,2.302585092994046,74258,1544587.0,26631,0,4,0,0.9275,65,1,64,0,0.0,519.0,0,15
T6,TOM1L2,chr17,52.0,3.970291913552122,57491,1696793.0,128962,0,1,0,0.75,204,1,200,0,0.0,257.0,0,15
T6,DRC3,chr17,36.0,3.6109179126442243,15307,1769935.0,44076,0,1,0,0.76,57,1,51,1,0.0,35.0,0,15
T6,ALKBH5,chr17,79.0,4.382026634673881,30250,1934643.0,26876,1,1,0,0.98,36,3,32,0,0.0,506.0,0,15
T6,TOP3A,chr17,73.0,4.30406509320417,9331,2087491.0,43579,1,1,0,0.92,29,1,23,0,0.0,86.0,0,15
T6,TVP23B,chr17,56.0,4.04305126783455,13700,2549226.0,25604,1,1,0,0.78,13,1,8,3,0.0,94.0,0,15
T6,PRPSAP2,chr17,28.0,3.367295829986474,28849,2593051.0,91202,1,1,0,0.79,80,2,68,2,0.0,52.0,0,15
T6,SLC5A10,chr17,10.0,2.3978952727983707,51906,2680254.0,72250,1,3,0,0.7433,158,6,141,1,0.0,141.0,0,15
T6,ULK2,chr17,89.0,4.499809670330265,58712,3591040.0,97108,1,1,0,1.12,53,1,33,6,0.0,112.0,0,15
T6,LGALS9B,chr17,8.0,2.1972245773362196,228744,4020619.0,18153,0,0,64713,,5,0,2,0,0.0,166.0,0,15
T6,USP22,chr17,12.0,2.5649493574615367,216302,4609273.0,44164,1,2,0,0.855,82,2,76,0,0.0,250.0,0,15
T6,WSB1,chr17,148.0,5.003946305945459,2012359,5813219.0,21859,1,1,0,0.83,27,1,25,0,0.0,88.0,0,15
T6,LGALS9,chr17,106.0,4.672828834461906,7895,3457234.0,19763,0,0,24112,,30,1,23,1,0.0,729.0,0,15
T6,NOS2,chr17,62.0,4.143134726391533,81145,3375314.0,43992,1,1,0,0.85,43,2,34,1,0.0,1958.0,0,15
T6,NLK,chr17,124.0,4.8283137373023015,70952,3124156.0,154658,1,1,0,0.82,156,2,138,6,0.0,219.0,0,15
T6,TMEM97,chr17,8.0,2.1972245773362196,138140,2913867.0,9485,1,1,0,0.87,20,2,17,0,0.0,234.0,0,15
T6,SLC13A2,chr17,164.0,5.10594547390058,27015,2648667.0,24507,1,0,54485,,44,2,38,0,0.0,163.0,0,15
T6,SPAG5,chr17,28.0,3.367295829986474,7779,2503681.0,21460,1,1,0,0.8,21,1,13,1,0.0,123.0,0,15
T6,NEK8,chr17,45.0,3.828641396489095,2470,2371500.0,17558,0,2,0,0.865,40,7,28,0,0.0,265.0,0,15
T6,TRAF4,chr17,17.0,2.8903717578961645,379,2350537.0,6945,0,1,0,0.77,22,3,19,0,0.0,182.0,0,15
T6,ERAL1,chr17,108.0,4.6913478822291435,49069,2288987.0,6058,1,1,0,0.85,13,1,12,0,0.0,767.0,0,15
T6,MYO18A,chr17,117.0,4.770684624465665,86331,2000802.0,109337,0,4,0,0.755,192,3,187,0,0.0,117.0,0,15
T6,TP53I13,chr17,78.0,4.3694478524670215,87569,1616444.0,7112,0,2,0,0.825,22,4,18,0,0.0,37.0,0,15
T6,ANKRD13B,chr17,14.0,2.70805020110221,11333,1516491.0,24992,0,3,0,0.9267,43,5,36,1,0.0,23.0,0,15
T6,CORO6,chr17,60.0,4.110873864173311,13149,1485153.0,8167,1,2,0,0.745,21,3,18,0,0.0,45.0,0,15
T6,EFCAB5,chr17,21.0,3.091042453358316,133684,1299411.0,179252,0,1,0,1.13,105,2,53,16,0.0,95.0,0,15
T6,TMIGD1,chr17,9.0,2.302585092994046,19884,780713.0,18259,0,0,23584,,22,1,19,1,0.0,59.0,0,15
T6,GOSR1,chr17,88.0,4.48863636973214,49083,666648.0,50230,0,1,0,0.74,34,1,26,1,0.0,119.0,0,15
T6,CRLF3,chr17,142.0,4.962844630259907,167065,437300.0,55304,1,1,0,1.0,59,1,49,0,0.0,214.0,0,15
T6,TEFM,chr17,42.0,3.7612001156935624,24646,213324.0,8913,0,1,0,0.88,4,1,3,0,0.0,62.0,0,15
T6,SPACA3,chr17,130.0,4.875197323201151,281949,1315330.0,27501,0,0,41871,,30,1,16,5,0.0,96.0,0,15
T6,ASIC2,chr17,159.0,5.075173815233827,599941,1546499.0,1161877,1,2,0,0.935,939,9,511,93,0.0,202.0,0,15
T6,SLFN11,chr17,105.0,4.663439094112067,63997,188182.0,23396,1,1,0,0.84,17,1,11,0,0.0,150.0,0,15
T6,SLFN12L,chr17,36.0,3.6109179126442243,43912,372249.0,73434,0,1,0,0.88,59,4,53,0,0.0,287.0,0,15
T6,PEX12,chr17,41.0,3.7376696182833684,277,457064.0,4068,0,1,0,0.98,6,1,5,0,0.0,35.0,0,15
T6,RASL10B,chr17,25.0,3.258096538021482,73450,536667.0,11882,0,3,0,0.81,30,1,10,3,0.0,31.0,0,15
T6,MMP28,chr17,69.0,4.248495242049359,15545,658640.0,39458,1,4,0,0.84,59,2,50,2,0.0,168.0,0,15
T6,TAF15,chr17,63.0,4.1588830833596715,5321,682638.0,55134,1,1,0,0.87,42,1,30,2,0.0,127.0,0,15
T6,CCL5,chr17,114.0,4.74493212836325,1322,757949.0,9302,1,0,49849,,18,2,16,0,0.0,1210.0,0,15
T6,RDM1,chr17,64.0,4.174387269895637,24721,784530.0,12707,1,1,0,1.01,12,3,7,1,0.0,61.0,0,15
T6,LYZL6,chr17,43.0,3.784189633918261,6337,815854.0,9195,0,0,3674,,6,0,3,0,0.0,16.0,0,15
T6,CCL15,chr17,20.0,3.044522437723423,7094,872937.0,5113,1,0,65596,,6,1,3,0,0.0,173.0,0,15
T6,TBC1D3H,chr17,59.0,4.0943445622221,32067,1234846.0,10904,0,1,0,0.62,0,0,0,0,0.0,2.0,0,15
T6,LHX1,chr17,150.0,5.017279836814924,160476,1654786.0,7828,1,1,0,0.72,25,3,22,0,0.0,121.0,0,15
T6,AATF,chr17,140.0,4.948759890378168,5454,1821949.0,107949,0,1,0,1.0,89,3,66,3,0.0,139.0,0,15
T6,C17orf78,chr17,17.0,2.8903717578961645,211945,2042518.0,16723,0,0,14016,,17,1,12,0,0.0,19.0,0,15
T6,TADA2A,chr17,103.0,4.6443908991413725,2304,2052249.0,72841,1,1,0,1.47,61,3,49,1,0.0,39.0,0,15
T6,DUSP14,chr17,90.0,4.51085950651685,40739,2013779.0,25120,0,2,0,0.895,39,3,33,0,0.0,132.0,0,15
T6,TBC1D3K,chr17,82.0,4.418840607796598,88982,1626004.0,10956,0,1,0,0.62,0,0,0,0,0.0,3.0,0,15
T6,TBC1D3L,chr17,73.0,4.30406509320417,32053,1504101.0,11235,1,1,0,0.61,0,0,0,0,0.0,4.0,0,15
T6,TBC1D3D,chr17,98.0,4.59511985013459,7151,1464612.0,10932,1,1,0,0.61,0,0,0,0,0.0,9.0,0,15
T6,TBC1D3E,chr17,7.0,2.0794415416798357,26923,1360409.0,10917,0,1,0,0.61,1,0,0,0,0.0,4.0,0,15
T6,MRPL45,chr17,99.0,4.605170185988092,48640,1213054.0,26195,1,1,0,1.12,21,2,14,1,0.0,23.0,0,15
T6,ARHGAP23,chr17,65.0,4.189654742026425,33374,1075531.0,93105,1,6,0,0.86,153,3,139,3,0.0,52.0,0,15
T6,SRCIN1,chr17,37.0,3.6375861597263857,70251,925736.0,75921,1,7,0,0.8986,146,5,121,4,0.0,122.0,0,15
T6,MLLT6,chr17,7.0,2.0794415416798357,8835,764999.0,24522,1,1,0,1.01,54,7,46,0,0.0,164.0,0,15
T6,CISD3,chr17,56.0,4.04305126783455,7093,738212.0,5287,1,1,0,0.95,16,3,13,0,0.0,58.0,0,15
T6,PIP4K2B,chr17,154.0,5.043425116919247,20451,681762.0,34435,0,1,0,0.8,29,1,24,1,0.0,98.0,0,15
T6,STAC2,chr17,85.0,4.454347296253507,3170,232322.0,15405,0,1,0,0.87,28,1,26,0,0.0,39.0,0,15
T6,GRB7,chr17,11.0,2.4849066497880004,3766,53342.0,9802,1,0,6543,,29,5,24,0,0.0,201.0,0,15
T6,IKZF3,chr17,35.0,3.58351893845611,62905,62905.0,106597,0,1,0,1.01,183,2,179,0,4.0,578.0,1,15
T6,RAPGEFL1,chr17,97.0,4.584967478670572,17506,295192.0,18646,1,2,0,0.8,35,2,31,1,0.0,49.0,0,15
T6,GJD3,chr17,90.0,4.51085950651685,27441,311358.0,4085,0,1,0,0.94,12,1,9,0,0.0,117.0,0,15
T6,TOP2A,chr17,159.0,5.075173815233827,26484,257242.0,29371,0,1,0,0.92,29,2,23,2,0.0,523.0,0,15
T6,IGFBP4,chr17,9.0,2.302585092994046,12218,217426.0,14281,0,1,0,0.95,34,2,32,0,0.0,314.0,0,15
T6,TNS4,chr17,132.0,4.890349128221754,28631,175658.0,25799,0,0,31774,,62,1,61,0,0.0,91.0,0,15
T6,CCR7,chr17,42.0,3.7612001156935624,31910,115092.0,14391,1,0,82220,,40,2,38,0,0.0,992.0,0,15
T6,SMARCE1,chr17,25.0,3.258096538021482,34754,34754.0,23692,0,1,0,0.93,23,4,19,0,3.0,252.0,1,15
T6,KRT24,chr17,70.0,4.2626798770413155,13211,41887.0,5761,0,0,49540,,6,1,5,0,0.0,48.0,0,15
T6,KRT25,chr17,152.0,5.030437921392435,21787,84890.0,7310,1,0,24216,,5,0,3,0,0.0,107.0,0,15
T6,KRT12,chr17,21.0,3.091042453358316,12893,205676.0,5920,0,1,0,0.79,5,1,2,0,0.0,187.0,0,15
T6,KRT39,chr17,7.0,2.0794415416798357,9410,308884.0,8531,0,0,94568,,13,0,12,0,0.0,17.0,0,15
T6,KRTAP9-1,chr17,115.0,4.7535901911063645,5127,546360.0,752,1,0,326038,,2,0,2,0,0.0,16.0,0,15
T6,KRTAP17-1,chr17,59.0,4.0943445622221,2473,664583.0,798,1,0,211946,,1,0,1,0,0.0,5.0,0,15
T6,KRT33A,chr17,110.0,4.709530201312334,16134,686040.0,4736,0,0,176828,,7,0,7,0,0.0,31.0,0,15
T6,EIF1,chr17,7.0,2.0794415416798357,13365,613115.0,3785,1,1,0,0.82,10,1,9,0,0.0,82.0,0,15
T6,KAT2A,chr17,7.0,2.0794415416798357,3659,170910.0,8271,0,1,0,0.95,17,1,16,0,0.0,329.0,0,15
T6,HSPB9,chr17,50.0,3.9318256327243257,698,166527.0,548,0,1,0,0.74,2,1,1,0,0.0,42.0,0,15
T6,GHDC,chr17,34.0,3.5553480614894135,4259,98379.0,5714,0,0,4208,,13,2,9,0,0.0,19.0,0,15
T6,STAT5B,chr17,35.0,3.58351893845611,245,245.0,89457,0,2,0,0.97,136,9,121,0,6.0,866.0,1,15
T6,ATP6V0A1,chr17,12.0,2.5649493574615367,9064,79340.0,63738,0,1,0,1.04,72,5,64,1,0.0,347.0,0,15
T6,NAGLU,chr17,95.0,4.564348191467836,38613,109060.0,8208,1,1,0,1.0,16,2,14,0,0.0,386.0,0,15
T6,HSD17B1,chr17,80.0,4.394449154672439,8305,156049.0,2292,1,1,0,0.88,8,2,6,0,0.0,236.0,0,15
T6,PSMC3IP,chr17,65.0,4.189654742026425,5209,184054.0,5521,0,1,0,0.86,12,1,8,0,0.0,215.0,0,15
T6,RAMP2,chr17,30.0,3.4339872044851463,6425,363454.0,4594,1,1,0,0.93,8,3,5,0,0.0,119.0,0,15
T6,BRCA1,chr17,91.0,4.5217885770490405,63011,63011.0,125953,1,1,0,0.87,100,5,74,4,5.0,1229.0,1,15
T6,ARL4D,chr17,134.0,4.90527477843843,40674,187231.0,2987,1,2,0,0.915,8,1,7,0,0.0,44.0,0,15
T6,ETV4,chr17,19.0,2.995732273553991,46297,363078.0,51778,0,1,0,0.85,94,5,76,1,0.0,415.0,0,15
T6,HROB,chr17,47.0,3.871201010907891,9028,962630.0,20578,1,1,0,0.79,26,2,24,0,0.0,39.0,0,15
T6,ATXN7L3,chr17,81.0,4.406719247264253,6973,1023743.0,9156,0,1,0,1.05,20,4,15,0,0.0,79.0,0,15
T6,UBTF,chr17,47.0,3.871201010907891,7933,1043448.0,16593,0,2,0,0.855,43,8,33,0,0.0,168.0,0,15
T6,SLC4A1,chr17,102.0,4.634728988229636,23012,1074884.0,19751,1,0,26039,,46,0,24,9,0.0,885.0,0,15
T6,ITGA2B,chr17,10.0,2.3978952727983707,12187,1207217.0,17472,1,1,0,0.71,36,1,18,4,0.0,723.0,0,15
T6,GPATCH8,chr17,9.0,2.302585092994046,47748,1285602.0,108314,1,1,0,0.92,82,2,66,3,0.0,29.0,0,15
T6,FZD2,chr17,16.0,2.833213344056216,25822,1361417.0,3778,1,1,0,0.99,10,0,10,0,0.0,207.0,0,15
T6,MEIOC,chr17,18.0,2.9444389791664403,46321,1439838.0,33904,0,2,0,0.895,21,1,13,3,0.0,179.0,0,15
T6,ADAM11,chr17,140.0,4.948759890378168,25105,1563638.0,22858,0,3,0,0.7233,53,2,45,2,0.0,254.0,0,15
T6,PLEKHM1,chr17,105.0,4.663439094112067,27769,2292744.0,54858,1,1,0,0.85,51,2,42,2,0.0,283.0,0,15
T6,LINC02210-CRHR1,chr17,66.0,4.204692619390966,64478,2385621.0,215482,0,2,0,0.925,247,4,138,33,0.0,6.0,0,15
T6,CRHR1,chr17,111.0,4.718498871295094,76447,2537585.0,51551,0,1,0,0.93,88,2,64,4,0.0,355.0,0,15
T6,LRRC37A,chr17,74.0,4.31748811353631,27195,3095293.0,45344,1,0,23122,,0,0,0,0,0.0,70.0,0,15
T6,ARL17B,chr17,167.0,5.123963979403259,33033,3158488.0,87582,0,1,0,0.79,29,0,18,0,0.0,71.0,0,15
T6,LRRC37A2,chr17,97.0,4.584967478670572,74818,3241511.0,45402,1,0,22214,,4,0,1,0,0.0,69.0,0,15
T6,RPRML,chr17,103.0,4.6443908991413725,5054,2704002.0,1097,0,1,0,0.95,4,2,2,0,0.0,49.0,0,15
T6,CDC27,chr17,7.0,2.0794415416798357,88501,2577280.0,71719,1,1,0,0.9,49,2,36,3,0.0,141.0,0,15
T6,EFCAB13,chr17,11.0,2.4849066497880004,33905,2388816.0,118022,1,2,0,0.905,65,3,22,14,0.0,62.0,0,15
T6,TBKBP1,chr17,92.0,4.532599493153256,21254,2005425.0,18033,0,3,0,0.78,50,4,45,0,0.0,66.0,0,15
T6,TBX21,chr17,128.0,4.859812404361672,19515,1964480.0,12890,0,1,0,1.08,30,1,29,0,0.0,570.0,0,15
T6,SP6,chr17,15.0,2.772588722239781,3509,1818818.0,10966,1,2,0,0.87,25,2,22,0,0.0,708.0,0,15
T6,SP2,chr17,37.0,3.6375861597263857,17657,1799708.0,32807,0,1,0,0.83,44,1,41,1,0.0,107.0,0,15
T6,COPZ2,chr17,28.0,3.367295829986474,13470,1653641.0,11888,1,1,0,0.76,17,2,12,0,0.0,63.0,0,15
T6,SNX11,chr17,75.0,4.330733340286331,36684,1538160.0,20244,1,1,0,0.9,25,1,22,0,0.0,47.0,0,15
T6,B4GALNT2,chr17,31.0,3.4657359027997265,66839,612580.0,46187,1,1,0,0.88,30,2,13,3,0.0,95.0,0,15
T6,PHOSPHO1,chr17,58.0,4.07753744390572,6209,453623.0,7421,0,2,0,0.9,20,2,18,0,0.0,516.0,0,15
T6,KIF2B,chr17,134.0,4.90527477843843,828908,3315818.0,2266,1,0,65388,,1,1,0,0,0.0,45.0,0,15
T6,MMD,chr17,48.0,3.8918202981106265,75697,3071488.0,29328,1,1,0,0.91,40,1,32,0,0.0,168.0,0,15
T6,ANKFN1,chr17,30.0,3.4339872044851463,13376,2548810.0,634715,1,1,0,0.68,401,2,236,46,0.0,139.0,0,15
T6,NOG,chr17,150.0,5.017279836814924,352892,2176928.0,1912,1,1,0,0.79,7,1,6,0,0.0,468.0,0,15
T6,DGKE,chr17,36.0,3.6109179126442243,103256,1686888.0,35464,0,1,0,0.91,35,1,21,4,0.0,226.0,0,15
T6,AKAP1,chr17,153.0,5.0369526024136295,44145,1376788.0,36257,1,1,0,0.95,62,5,55,1,0.0,163.0,0,15
T6,MSI2,chr17,65.0,4.189654742026425,85156,1247040.0,428838,1,1,0,0.98,750,12,711,0,0.0,472.0,0,15
T6,CCDC182,chr17,150.0,5.017279836814924,99839,772275.0,804,1,0,104552,,1,0,1,0,0.0,16.0,0,15
T6,MRPS23,chr17,137.0,4.927253685157205,51297,618956.0,15295,1,1,0,0.72,15,1,14,0,0.0,68.0,0,15
T6,VEZF1,chr17,81.0,4.406719247264253,13927,443273.0,16842,0,1,0,0.76,24,3,21,0,0.0,70.0,0,15
T6,SRSF1,chr17,234.0,5.459585514144159,310,410079.0,6427,0,1,0,1.02,16,2,14,0,0.0,337.0,0,15
T6,OR4D1,chr17,112.0,4.727387818712341,24301,293652.0,11201,1,1,0,0.91,9,1,6,0,0.0,9.0,0,15
T6,MTMR4,chr17,9.0,2.302585092994046,8179,108349.0,28376,0,2,0,0.765,44,2,39,0,0.0,43.0,0,15
T6,SEPTIN4,chr17,22.0,3.1354942159291497,12834,113799.0,24118,0,1,0,1.04,41,5,35,0,0.0,303.0,0,15
T6,PPM1E,chr17,49.0,3.912023005428146,22061,41220.0,229325,1,1,0,1.17,200,1,104,18,0.0,50.0,0,15
T6,TRIM37,chr17,30.0,3.4339872044851463,171838,242510.0,124283,1,1,0,0.98,114,2,70,15,0.0,195.0,0,15
T6,GDPD1,chr17,13.0,2.6390573296152584,988,400201.0,55503,1,1,0,0.81,29,1,16,2,0.0,32.0,0,15
T6,RPS6KB1,chr17,75.0,4.330733340286331,2465,275831.0,57528,1,1,0,0.89,70,3,44,9,0.0,725.0,0,15
T6,HEATR6,chr17,84.0,4.442651256490317,57039,402213.0,37924,0,2,0,0.815,38,1,21,7,0.0,63.0,0,15
T6,CA4,chr17,63.0,4.1588830833596715,34082,485979.0,23061,0,2,0,0.79,60,0,59,0,0.0,294.0,0,15
T6,NACA2,chr17,18.0,2.9444389791664403,63040,335382.0,798,1,0,127948,,1,1,0,0,0.0,32.0,0,15
T6,BRIP1,chr17,160.0,5.081404364984463,135697,135697.0,184422,1,1,0,1.04,143,3,59,46,1.0,650.0,1,15
T6,INTS2,chr17,7.0,2.0794415416798357,27287,37168.0,62649,1,1,0,0.96,71,2,24,21,0.0,88.0,0,15
T6,MED13,chr17,73.0,4.30406509320417,66480,135237.0,122673,1,1,0,0.86,86,1,55,5,0.0,130.0,0,15
T6,TLK2,chr17,70.0,4.2626798770413155,2927,598024.0,156823,1,1,0,0.96,128,4,98,3,0.0,88.0,0,15
T6,MRC2,chr17,85.0,4.454347296253507,81746,682363.0,65927,1,4,0,0.7425,122,2,103,3,0.0,177.0,0,15
T6,TANC2,chr17,35.0,3.58351893845611,77996,1024678.0,461468,1,1,0,0.94,406,4,288,24,0.0,87.0,0,15
T6,PECAM1,chr17,126.0,4.844187086458591,73453,167876.0,94361,0,0,55976,,169,2,159,0,0.0,1143.0,0,15
T6,MILR1,chr17,123.0,4.820281565605037,10042,69204.0,43733,1,0,3994,,39,1,28,4,0.0,73.0,0,15
T6,POLG2,chr17,10.0,2.3978952727983707,17175,28303.0,19290,0,1,0,0.95,21,1,16,3,0.0,282.0,0,15
T6,SMURF2,chr17,99.0,4.605170185988092,57471,96665.0,120053,1,1,0,0.92,143,2,126,3,0.0,263.0,0,15
T6,RGS9,chr17,186.0,5.231108616854587,20727,481982.0,126891,1,1,0,0.88,160,3,125,5,0.0,102.0,0,15
T6,AXIN2,chr17,119.0,4.787491742782046,226239,226239.0,33506,0,2,0,0.835,76,2,69,0,1.0,477.0,1,15
T6,CEP112,chr17,44.0,3.8066624897703196,272766,357418.0,556714,0,1,0,0.89,393,3,222,49,0.0,77.0,0,15
T6,PRKCA,chr17,69.0,4.248495242049359,22731,717815.0,508130,0,1,0,1.05,667,5,602,14,0.0,1097.0,0,15
T6,HELZ,chr17,84.0,4.442651256490317,100706,1366497.0,175545,0,1,0,0.93,170,6,139,5,0.0,57.0,0,15
T6,AMZ2,chr17,8.0,2.1972245773362196,80485,386784.0,52231,0,2,0,1.03,73,7,66,0,0.0,26.0,0,15
T6,SSTR2,chr17,92.0,4.532599493153256,33597,3605982.0,11623,0,1,0,0.78,18,1,14,1,0.0,748.0,0,15
T6,VCF1,chr17,151.0,5.0238805208462765,2241,3498401.0,29400,1,1,0,0.8,41,4,36,0,0.0,33.0,0,15
T6,CDC42EP4,chr17,160.0,5.081404364984463,22670,3448060.0,28381,1,2,0,0.735,67,2,63,0,0.0,40.0,0,15
T6,SDK2,chr17,108.0,4.6913478822291435,165760,3258710.0,310061,0,2,0,0.77,457,4,363,27,0.0,67.0,0,15
T6,RPL38,chr17,161.0,5.087596335232384,277400,2811954.0,7814,1,1,0,0.84,19,1,18,0,0.0,595.0,0,15
T6,TTYH2,chr17,132.0,4.890349128221754,5326,2529203.0,48502,0,1,0,0.8,79,2,76,0,0.0,63.0,0,15
T6,DNAI2,chr17,28.0,3.367295829986474,30017,2493178.0,40652,1,1,0,1.08,47,1,41,0,0.0,58.0,0,15
T6,KIF19,chr17,70.0,4.2626798770413155,21155,2432362.0,29647,0,3,0,0.9233,50,1,46,1,0.0,46.0,0,15
T6,CD300A,chr17,33.0,3.5263605246161616,20612,2291608.0,18399,0,0,11921,,32,3,27,0,0.0,146.0,0,15
T6,CD300C,chr17,144.0,4.976733742420574,6928,2198190.0,11771,0,0,79884,,10,1,6,1,0.0,72.0,0,15
