gene_id,gene_name,chrom,start,end,strand,cpg_island_count,cpg_nearest_dist,cpg_mean_obs_exp,encode_ccre_count,encode_promoter_count,encode_enhancer_count,encode_ctcf_count,ot_cancer_hallmark_count,ot_disease_count,ot_is_cancer_driver,replication_timing
ENSG00000123838,C4BPA,chr1,207102319,207145047,1,0,48822,,32,1,21,2,0.0,499.0,0.0,73.35209772727272
ENSG00000196352,CD55,chr1,207321514,207386804,1,1,0,0.86,65,2,55,2,0.0,671.0,0.0,70.48779242424243
ENSG00000117322,CR2,chr1,207453024,207489895,1,1,0,0.8,22,1,15,0,0.0,743.0,0.0,67.17118421052629
ENSG00000203710,CR1,chr1,207496147,207641776,1,1,0,1.05,89,2,61,4,0.0,528.0,0.0,67.14514217687076
ENSG00000197721,CR1L,chr1,207645113,207738416,1,2,0,0.93,78,2,48,10,0.0,74.0,0.0,68.10567872340424
ENSG00000117335,CD46,chr1,207752037,207795513,1,1,0,0.84,41,1,33,1,0.0,784.0,0.0,70.19929111111111
ENSG00000174059,CD34,chr1,207880972,207911402,-1,1,0,0.84,39,3,35,0,0.0,1544.0,0.0,71.83788387096773
ENSG00000076356,PLXNA2,chr1,208022242,208244850,-1,1,0,0.96,358,2,329,6,0.0,362.0,0.0,65.50029642857143
ENSG00000008118,CAMK1G,chr1,209583714,209613939,1,0,11865,,46,1,44,0,0.0,69.0,0.0,34.53853870967742
ENSG00000196878,LAMB3,chr1,209614870,209653106,-1,1,0,0.68,91,5,85,0,0.0,250.0,0.0,35.46874871794871
ENSG00000123689,G0S2,chr1,209675412,209676390,1,1,0,0.73,3,1,2,0,0.0,191.0,0.0,36.685100000000006
ENSG00000117594,HSD11B1,chr1,209686178,209734949,1,0,10095,,62,4,58,0,0.0,285.0,0.0,37.765572
ENSG00000009790,TRAF3IP3,chr1,209756032,209782320,1,0,2056,,43,3,40,0,0.0,199.0,0.0,39.45986666666667
ENSG00000162757,C1orf74,chr1,209779208,209784620,-1,1,0,0.96,13,1,12,0,0.0,27.0,0.0,39.79557142857143
ENSG00000289700,,chr1,209779629,209806179,-1,2,0,0.975,48,2,45,0,0.0,0.0,0.0,40.06051481481481
ENSG00000117595,IRF6,chr1,209785254,209806217,-1,1,0,0.99,35,1,33,0,0.0,496.0,0.0,40.12070454545455
ENSG00000117597,UTP25,chr1,209827972,209857565,1,1,0,1.09,26,1,24,0,0.0,54.0,0.0,41.18475806451612
ENSG00000143469,SYT14,chr1,209900923,210171389,1,1,0,1.01,135,1,54,16,0.0,134.0,0.0,42.23102941176471
ENSG00000082497,SERTAD4,chr1,210232596,210246631,1,2,0,0.795,21,4,16,1,0.0,60.0,0.0,35.65694666666666
ENSG00000054392,HHAT,chr1,210328252,210676298,1,1,0,1.06,316,6,227,19,0.0,267.0,0.0,37.339527507163325
ENSG00000143473,KCNH1,chr1,210676823,211134183,-1,2,0,0.73,340,3,224,26,0.0,256.0,0.0,38.83099497816593
ENSG00000283952,,chr1,211082872,211188533,-1,1,0,0.77,60,2,26,5,0.0,0.0,0.0,46.39490186915888
ENSG00000117625,RCOR3,chr1,211258377,211316385,1,1,0,0.92,41,3,29,3,0.0,69.0,0.0,56.875915254237285
ENSG00000082512,TRAF5,chr1,211326325,211375036,1,1,0,0.95,59,2,53,1,0.0,202.0,0.0,60.531618
ENSG00000198570,RD3,chr1,211476522,211492484,-1,1,0,0.74,22,1,21,0,0.0,108.0,0.0,65.364875
ENSG00000170385,SLC30A1,chr1,211571568,211579161,-1,1,0,0.92,15,2,12,0,0.0,137.0,0.0,66.32245
ENSG00000117650,NEK2,chr1,211658657,211675663,-1,1,0,0.79,11,2,5,0,0.0,229.0,0.0,69.96075555555556
ENSG00000123684,LPGAT1,chr1,211743457,211833674,-1,1,0,0.94,82,5,68,1,0.0,111.0,0.0,74.20480326086955
ENSG00000143493,INTS7,chr1,211940399,212035557,-1,1,0,0.94,71,1,47,4,0.0,91.0,0.0,69.40179381443299
ENSG00000143476,DTL,chr1,212035553,212107400,1,1,0,0.94,64,1,52,1,0.0,196.0,0.0,68.40624583333334
ENSG00000066027,PPP2R5A,chr1,212285357,212361863,1,1,0,0.87,71,2,54,1,0.0,124.0,0.0,76.9538576923077
ENSG00000065600,PACC1,chr1,212363926,212414909,-1,1,0,0.88,35,1,25,1,0.0,133.0,0.0,79.46352692307693
ENSG00000117691,NENF,chr1,212432853,212446379,1,1,0,1.1,12,1,9,0,0.0,68.0,0.0,79.94972857142857
ENSG00000162772,ATF3,chr1,212565334,212620777,1,1,0,0.83,89,4,78,2,0.0,626.0,0.0,75.84248070175438
ENSG00000162771,GARIN4,chr1,212624474,212626775,1,0,14730,,5,0,0,0,0.0,107.0,0.0,74.4082
ENSG00000123685,BATF3,chr1,212686417,212699840,-1,1,0,0.82,22,1,21,0,0.0,229.0,0.0,70.86271333333335
ENSG00000117697,NSL1,chr1,212726153,212791783,-1,1,0,0.91,55,2,36,4,0.0,40.0,0.0,67.99427014925374
ENSG00000203705,TATDN3,chr1,212791828,212816830,1,1,0,0.91,19,1,13,2,0.0,39.0,0.0,66.78387692307692
ENSG00000185523,SPATA45,chr1,212830141,212847649,-1,0,10368,,7,0,3,1,0.0,9.0,0.0,66.30936842105264
ENSG00000162769,FLVCR1,chr1,212858237,212899363,1,1,0,0.93,27,1,19,0,0.0,307.0,0.0,66.0783
ENSG00000143494,VASH2,chr1,212950520,212992838,1,1,0,0.83,61,2,54,1,0.0,103.0,0.0,67.34341627906979
ENSG00000174606,ANGEL2,chr1,212992182,213015867,-1,2,0,0.82,18,1,12,0,0.0,25.0,0.0,68.47586
ENSG00000136643,RPS6KC1,chr1,213051233,213274774,1,1,0,1.13,172,1,111,15,0.0,61.0,0.0,73.27424266666665
ENSG00000117707,PROX1,chr1,213982711,214041510,1,4,0,1.03,100,8,91,0,0.0,368.0,0.0,36.673453333333335
ENSG00000143499,SMYD2,chr1,214280935,214337137,1,1,0,0.97,75,1,67,1,0.0,225.0,0.0,38.962305263157894
ENSG00000152104,PTPN14,chr1,214348700,214552449,-1,2,0,0.75,263,5,248,0,0.0,160.0,0.0,38.044372549019606
ENSG00000117724,CENPF,chr1,214603172,214664574,1,3,0,0.8467,72,2,57,4,0.0,294.0,0.0,35.63048571428571
ENSG00000082482,KCNK2,chr1,215005775,215237090,1,1,0,1.08,146,4,86,18,0.0,219.0,0.0,22.827322844827584
ENSG00000136636,KCTD3,chr1,215567022,215623007,1,1,0,1.06,57,1,48,3,0.0,97.0,0.0,22.309101754385964
ENSG00000042781,USH2A,chr1,215622891,216423448,-1,0,54968,,443,1,183,70,0.0,254.0,0.0,18.834279250936326
ENSG00000196482,ESRRG,chr1,216503246,217137755,-1,4,0,0.8375,506,6,374,33,0.0,407.0,0.0,15.072748113207547
ENSG00000092978,GPATCH2,chr1,217426992,217631090,-1,1,0,1.03,130,1,75,11,0.0,63.0,0.0,14.169917560975609
ENSG00000162814,SPATA17,chr1,217631324,217871696,1,0,189,,97,1,41,9,0.0,64.0,0.0,12.288178099173553
ENSG00000067533,RRP15,chr1,218285290,218337983,1,1,0,0.89,45,2,31,4,0.0,103.0,0.0,28.007438888888878
ENSG00000092969,TGFB2,chr1,218345336,218444619,1,2,0,1.16,125,3,120,0,0.0,1450.0,0.0,34.00733861386139
ENSG00000143353,LYPLAL1,chr1,219173853,219220700,1,1,0,0.89,41,1,32,0,0.0,169.0,0.0,36.354247916666665
ENSG00000215817,ZC3H11B,chr1,219608012,219613105,-1,1,0,0.99,1,0,0,0,0.0,142.0,0.0,39.69978333333333
ENSG00000196660,SLC30A10,chr1,219685427,219959018,-1,1,0,0.91,220,2,140,20,0.0,270.0,0.0,57.49850872727272
ENSG00000136628,EPRS1,chr1,219968598,220046616,-1,1,0,0.93,54,2,39,1,0.0,341.0,0.0,68.55305
ENSG00000162813,BPNT1,chr1,220057079,220119267,-1,1,0,0.86,41,6,28,2,0.0,144.0,0.0,70.7454777777778
ENSG00000067704,IARS2,chr1,220094107,220148041,1,1,0,0.86,37,3,29,2,0.0,144.0,0.0,71.66729454545457
ENSG00000118873,RAB3GAP2,chr1,220148293,220272529,-1,1,0,0.73,96,5,68,3,0.0,156.0,0.0,72.03945158730158
ENSG00000116141,MARK1,chr1,220528086,220664461,1,1,0,1.19,69,2,39,8,0.0,129.0,0.0,47.72671751824818
ENSG00000162817,C1orf115,chr1,220690363,220699153,1,1,0,0.95,21,1,20,0,0.0,50.0,0.0,43.232839999999996
ENSG00000117791,MTARC2,chr1,220748122,220784824,1,1,0,0.88,42,1,36,1,0.0,41.0,0.0,41.062055263157895
ENSG00000186205,MTARC1,chr1,220786352,220819659,1,1,0,0.91,48,4,41,1,0.0,100.0,0.0,39.47081428571428
ENSG00000286231,,chr1,220786990,220884503,1,6,0,0.8867,110,5,94,3,0.0,0.0,0.0,38.207884848484845
ENSG00000136630,HLX,chr1,220879431,220885059,1,4,0,0.86,18,2,16,0,0.0,158.0,0.0,36.75301428571429
ENSG00000143507,DUSP10,chr1,221700669,221742089,-1,0,43,,77,2,75,0,0.0,215.0,0.0,31.14445238095238
ENSG00000143512,HHIPL2,chr1,222522258,222548104,-1,0,41575,,21,1,16,1,0.0,39.0,0.0,40.46943703703704
ENSG00000143498,TAF1A,chr1,222557902,222590162,-1,1,0,1.14,19,1,11,2,0.0,93.0,0.0,42.34805454545455
ENSG00000154305,MIA3,chr1,222618090,222668007,1,2,0,0.88,40,2,36,1,0.0,139.0,0.0,46.19626862745097
ENSG00000186063,AIDA,chr1,222668013,222713210,-1,1,0,0.82,25,2,19,0,0.0,100.0,0.0,48.74280434782609
ENSG00000162819,BROX,chr1,222711691,222735196,1,1,0,0.82,19,2,15,0,0.0,50.0,0.0,50.0067625
ENSG00000197520,FAM177B,chr1,222737202,222753157,1,0,24314,,13,1,10,0,0.0,28.0,0.0,50.43577058823529
ENSG00000154309,DISP1,chr1,222814730,223006258,1,1,0,1.14,157,3,128,5,0.0,65.0,0.0,48.55900520833333
ENSG00000187554,TLR5,chr1,223109339,223143318,-1,1,0,0.91,46,1,39,3,0.0,540.0,0.0,43.544940000000004
ENSG00000143502,SUSD4,chr1,223220819,223365279,-1,1,0,0.85,146,2,114,8,0.0,68.0,0.0,51.18885379310345
ENSG00000178395,CCDC185,chr1,223393415,223395465,1,2,0,0.73,4,1,2,0,0.0,10.0,0.0,54.11006666666666
ENSG00000203697,CAPN8,chr1,223538007,223665723,-1,0,46565,,84,1,51,6,0.0,68.0,0.0,59.14802325581395
ENSG00000162909,CAPN2,chr1,223701593,223776018,1,2,0,0.96,137,1,128,0,0.0,286.0,0.0,57.46403199999998
ENSG00000143514,TP53BP2,chr1,223779893,223845954,-1,1,0,1.05,92,1,84,0,0.0,324.0,0.0,62.05262985074627
ENSG00000143756,FBXO28,chr1,224114111,224162047,1,1,0,0.72,40,1,29,1,0.0,68.0,0.0,71.18552653061225
ENSG00000143753,DEGS1,chr1,224175756,224193441,1,1,0,0.92,27,2,23,0,0.0,127.0,0.0,68.55751666666667
ENSG00000143748,NVL,chr1,224227334,224330189,-1,1,0,0.88,84,1,73,0,0.0,52.0,0.0,72.08882692307692
ENSG00000143771,CNIH4,chr1,224356858,224379459,1,1,0,0.9,24,1,20,0,0.0,172.0,0.0,77.81676956521738
ENSG00000162923,WDR26,chr1,224385146,224437033,-1,0,27624,,49,1,41,0,0.0,308.0,0.0,77.9757433962264
ENSG00000143786,CNIH3,chr1,224434660,224740559,1,2,0,0.805,329,3,268,9,0.0,45.0,0.0,72.75592508143322
ENSG00000185842,DNAH14,chr1,224896262,225399292,1,1,0,1.04,184,1,62,29,0.0,83.0,0.0,48.933213663366345
ENSG00000143815,LBR,chr1,225400900,225428925,-1,1,0,1.07,34,2,29,1,0.0,513.0,0.0,55.689468965517236
ENSG00000154380,ENAH,chr1,225486765,225653298,-1,1,0,0.92,188,4,163,1,0.0,261.0,0.0,64.31652514970061
ENSG00000143742,SRP9,chr1,225777699,225790670,1,1,0,0.82,14,1,8,0,0.0,49.0,0.0,64.60621428571429
ENSG00000143819,EPHX1,chr1,225810095,225845567,1,1,0,0.92,69,3,63,0,0.0,302.0,0.0,65.92284054054055
ENSG00000196187,TMEM63A,chr1,225845536,225884071,-1,1,0,0.79,73,2,70,0,0.0,51.0,0.0,67.20560512820514
ENSG00000243709,LEFTY1,chr1,225886279,225911382,-1,1,0,0.83,39,1,38,0,0.0,146.0,0.0,68.66079615384616
ENSG00000255835,,chr1,225886696,225924278,-1,2,0,0.86,61,3,55,0,0.0,0.0,0.0,69.03088421052631
ENSG00000143811,PYCR2,chr1,225919397,225924340,-1,1,0,0.89,12,2,8,0,0.0,78.0,0.0,69.89736666666667
ENSG00000143768,LEFTY2,chr1,225936598,225941383,-1,1,0,0.83,10,2,6,0,0.0,168.0,0.0,70.97796000000001
ENSG00000143751,SDE2,chr1,225982702,225999350,-1,1,0,0.86,15,1,14,0,0.0,27.0,0.0,74.4673705882353
ENSG00000163041,H3-3A,chr1,226061571,226073206,1,1,0,1.01,23,4,18,0,0.0,357.0,0.0,77.936075
ENSG00000182827,ACBD3,chr1,226144679,226186762,-1,1,0,0.8,35,1,33,0,0.0,79.0,0.0,77.86556279069768
ENSG00000185155,MIXL1,chr1,226223618,226227060,1,1,0,1.03,8,2,6,0,0.0,102.0,0.0,78.087625
ENSG00000183814,LIN9,chr1,226231149,226309869,-1,1,0,0.89,56,3,40,0,0.0,88.0,0.0,78.5654825
ENSG00000143799,PARP1,chr1,226360210,226408154,-1,1,0,0.97,67,1,61,1,0.0,1128.0,0.0,77.19398163265306
ENSG00000203685,STUM,chr1,226548764,226609230,1,1,0,0.96,91,1,73,3,0.0,41.0,0.0,71.16019344262295
ENSG00000143772,ITPKB,chr1,226631688,226739323,-1,3,0,0.8033,249,4,245,0,0.0,319.0,0.0,65.56161203703704
ENSG00000143801,PSEN2,chr1,226870184,226927726,1,1,0,1.0,66,3,54,2,0.0,298.0,0.0,56.7523966101695
ENSG00000288674,,chr1,226870184,226987545,1,3,0,0.8533,172,4,152,2,0.0,0.0,0.0,58.13577647058823
ENSG00000163050,COQ8A,chr1,226938143,226987569,1,2,0,0.78,100,1,95,0,0.0,230.0,0.0,59.72661176470588
ENSG00000143776,CDC42BPA,chr1,226989865,227318492,-1,1,0,0.97,228,5,128,25,0.0,119.0,0.0,63.1397556231003
ENSG00000181450,ZNF678,chr1,227563543,227677443,1,1,0,0.87,44,1,15,0,0.0,57.0,0.0,74.7665552631579
ENSG00000143740,SNAP47,chr1,227728200,227781826,1,1,0,0.92,108,7,95,0,0.0,110.0,0.0,65.81290727272727
ENSG00000081692,JMJD4,chr1,227730412,227735411,-1,1,0,0.92,15,3,11,0,0.0,55.0,0.0,66.83158333333333
ENSG00000185888,PRSS38,chr1,227815675,227846470,1,1,0,0.74,16,1,8,2,0.0,15.0,0.0,62.515238709677405
ENSG00000143816,WNT9A,chr1,227918656,227947932,-1,2,0,0.865,65,2,56,1,0.0,132.0,0.0,57.94265666666667
ENSG00000154342,WNT3A,chr1,228006924,228061271,1,3,0,0.94,75,1,54,3,0.0,457.0,0.0,56.37079818181818
ENSG00000143761,ARF1,chr1,228081841,228099212,1,1,0,0.86,50,4,43,0,0.0,151.0,0.0,57.46814444444445
ENSG00000143793,C1orf35,chr1,228100725,228105411,-1,1,0,1.03,13,1,12,0,0.0,24.0,0.0,57.98586
ENSG00000162910,MRPL55,chr1,228105949,228109358,-1,2,0,0.77,9,4,4,0,0.0,33.0,0.0,58.199475
ENSG00000143774,GUK1,chr1,228139962,228148984,1,1,0,0.95,26,2,24,0,0.0,77.0,0.0,60.376670000000004
ENSG00000198835,GJC2,chr1,228149930,228159826,1,1,0,0.91,26,1,24,0,0.0,103.0,0.0,61.09099090909092
ENSG00000181873,IBA57,chr1,228165777,228182257,1,2,0,0.79,41,1,40,0,0.0,48.0,0.0,62.41713529411765
ENSG00000154358,OBSCN,chr1,228208044,228378876,1,13,0,0.7769,308,9,254,7,0.0,437.0,0.0,66.74067093023255
ENSG00000154370,TRIM11,chr1,228393672,228406841,-1,2,0,0.83,33,5,24,0,0.0,110.0,0.0,66.50475
ENSG00000162931,TRIM17,chr1,228406860,228416902,-1,2,0,0.87,27,5,22,0,0.0,82.0,0.0,66.44432727272728
ENSG00000168148,H3-4,chr1,228424845,228425360,-1,1,0,0.92,3,1,2,0,0.0,229.0,0.0,66.4126
ENSG00000181218,H2AC25,chr1,228434777,228457873,-1,2,0,0.92,37,2,31,0,0.0,41.0,0.0,66.47366666666666
ENSG00000196890,H2BC26,chr1,228458103,228463104,1,1,0,1.06,11,2,9,0,0.0,22.0,0.0,66.58343333333333
ENSG00000168159,RNF187,chr1,228487382,228499899,1,1,0,1.05,21,1,13,0,0.0,56.0,0.0,67.1905857142857
ENSG00000116574,RHOU,chr1,228735479,228746664,1,1,0,1.01,24,2,22,0,0.0,121.0,0.0,62.85813846153845
ENSG00000168118,RAB4A,chr1,229271062,229305894,1,1,0,1.01,40,1,29,1,0.0,189.0,0.0,54.85018888888889
ENSG00000154429,CCSAP,chr1,229321011,229343294,-1,1,0,0.99,29,4,24,0,0.0,61.0,0.0,57.69570869565218
ENSG00000143632,ACTA1,chr1,229430365,229434789,-1,1,0,0.78,11,2,9,0,0.0,1063.0,0.0,64.01325000000001
ENSG00000069248,NUP133,chr1,229440259,229508356,-1,1,0,0.89,48,2,29,6,0.0,67.0,0.0,66.07183188405796
ENSG00000135776,ABCB10,chr1,229516582,229558957,-1,1,0,0.9,40,1,36,0,0.0,172.0,0.0,69.17679534883722
ENSG00000135801,TAF5L,chr1,229593111,229626122,-1,2,0,0.905,37,1,30,1,0.0,36.0,0.0,72.28210000000001
ENSG00000135763,URB2,chr1,229625855,229660887,1,1,0,0.97,32,2,20,1,0.0,46.0,0.0,72.9729
ENSG00000143641,GALNT2,chr1,230057990,230282128,1,2,0,0.85,392,4,375,2,0.0,159.0,0.0,60.73718666666667
ENSG00000177614,PGBD5,chr1,230314490,230426332,-1,3,0,0.85,148,2,135,0,0.0,77.0,0.0,56.683817699115046
ENSG00000135775,COG2,chr1,230642464,230693985,1,1,0,0.93,43,3,35,0,0.0,154.0,0.0,47.85993773584906
ENSG00000135744,AGT,chr1,230690776,230745576,-1,0,47929,,78,3,53,5,0.0,1362.0,0.0,47.3509125
ENSG00000135773,CAPN9,chr1,230747348,230804397,1,0,63488,,75,1,56,2,0.0,65.0,0.0,48.81428275862069
ENSG00000119280,C1orf198,chr1,230837119,230869589,-1,1,0,0.91,58,6,51,0,0.0,40.0,0.0,52.78516764705883
ENSG00000143643,TTC13,chr1,230902945,230978893,-1,1,0,1.12,67,1,56,3,0.0,38.0,0.0,57.05921298701296
ENSG00000173409,ARV1,chr1,230978981,231000733,1,1,0,1.12,27,1,20,2,0.0,149.0,0.0,60.09492173913042
ENSG00000182118,FAM89A,chr1,231018958,231040254,-1,1,0,0.82,29,3,24,0,0.0,20.0,0.0,63.06379545454546
ENSG00000119283,TRIM67,chr1,231162058,231221565,1,1,0,0.88,73,4,50,5,0.0,102.0,0.0,67.17179672131145
ENSG00000143633,FSAF1,chr1,231223763,231241187,-1,1,0,0.84,16,1,15,0,0.0,18.0,0.0,66.19885000000001
ENSG00000116906,GNPAT,chr1,231241196,231277973,1,1,0,0.84,22,1,18,0,0.0,155.0,0.0,65.67419210526316
ENSG00000116903,EXOC8,chr1,231332753,231337852,-1,1,0,0.94,12,2,10,0,0.0,37.0,0.0,64.97314999999999
ENSG00000010072,SPRTN,chr1,231337104,231355023,1,1,0,0.94,19,4,12,0,0.0,42.0,0.0,64.8786105263158
ENSG00000135766,EGLN1,chr1,231363751,231422744,-1,1,0,1.05,73,1,65,1,0.0,366.0,0.0,64.02768666666667
ENSG00000287856,,chr1,231363797,231528603,-1,2,0,1.01,151,4,110,3,0.0,0.0,0.0,62.11394518072289
ENSG00000116918,TSNAX,chr1,231528541,231566524,1,1,0,0.97,30,1,27,1,0.0,57.0,0.0,58.6683076923077
ENSG00000270106,TSNAX-DISC1,chr1,231528653,231819244,1,2,0,0.86,283,3,226,13,0.0,4.0,0.0,57.55182302405497
ENSG00000162946,DISC1,chr1,231626790,232041272,1,1,0,0.75,435,2,342,18,0.0,226.0,0.0,50.35542337349397
ENSG00000116991,SIPA1L2,chr1,232397622,232631404,-1,1,0,1.08,294,4,253,13,0.0,90.0,0.0,24.448983760683763
ENSG00000212916,MAP10,chr1,232805416,232809929,1,1,0,0.98,9,1,7,0,0.0,26.0,0.0,23.54103333333333
ENSG00000135778,NTPCR,chr1,232950564,232983882,1,1,0,0.8,43,1,37,1,0.0,46.0,0.0,25.254344117647054
ENSG00000135749,PCNX2,chr1,232983435,233295729,-1,2,0,0.855,303,4,206,29,0.0,132.0,0.0,29.716881847133756
ENSG00000143674,MAP3K21,chr1,233327714,233385281,1,2,0,0.96,64,2,46,7,0.0,69.0,0.0,36.23273103448277
ENSG00000135750,KCNK1,chr1,233614106,233672514,1,1,0,0.8,84,0,79,1,0.0,147.0,0.0,50.879095
ENSG00000183780,SLC35F3,chr1,233904676,234324511,1,3,0,0.8633,350,4,247,25,0.0,76.0,0.0,46.943846793349174
ENSG00000168275,COA6,chr1,234373456,234385080,1,1,0,1.0,8,1,6,0,0.0,84.0,0.0,55.80474615384616
ENSG00000059588,TARBP1,chr1,234391313,234479197,-1,1,0,1.07,70,1,57,1,0.0,84.0,0.0,59.60316629213484
ENSG00000168264,IRF2BP2,chr1,234602300,234610178,-1,1,0,1.19,23,5,18,0,0.0,160.0,0.0,65.76396666666669
ENSG00000173726,TOMM20,chr1,235109341,235128846,-1,1,0,0.98,24,3,13,0,0.0,198.0,0.0,66.70478571428573
ENSG00000188739,RBM34,chr1,235131183,235161293,-1,1,0,1.0,29,1,25,0,0.0,45.0,0.0,66.96464838709679
ENSG00000054267,ARID4B,chr1,235131634,235328219,-1,2,0,0.93,178,4,142,2,0.0,242.0,0.0,69.3485345177665
ENSG00000152904,GGPS1,chr1,235327350,235344532,1,1,0,0.86,23,3,19,0,0.0,173.0,0.0,72.79053684210525
ENSG00000285053,,chr1,235328570,235448952,1,1,0,0.86,107,2,92,2,0.0,1.0,0.0,73.6630132231405
ENSG00000284770,TBCE,chr1,235367360,235452443,1,0,38515,,78,1,68,1,0.0,558.0,0.0,73.92755581395349
ENSG00000162885,B3GALNT2,chr1,235447190,235504474,-1,1,0,0.88,60,3,42,3,0.0,63.0,0.0,73.54726034482758
ENSG00000168243,GNG4,chr1,235547685,235650754,-1,2,0,0.87,112,4,69,10,0.0,100.0,0.0,71.31428461538461
ENSG00000143669,LYST,chr1,235661041,235883724,-1,1,0,0.88,198,2,160,7,0.0,702.0,0.0,62.729085267857144
ENSG00000116962,NID1,chr1,235975830,236065202,-1,2,0,0.9,109,2,102,2,0.0,227.0,0.0,51.82871666666668
ENSG00000077585,GPR137B,chr1,236142148,236221865,1,1,0,0.94,92,1,74,5,0.0,62.0,0.0,50.14986666666667
ENSG00000086619,ERO1B,chr1,236214681,236282019,-1,1,0,0.92,45,2,27,3,0.0,114.0,0.0,52.948523529411766
ENSG00000186197,EDARADD,chr1,236348257,236502915,1,2,0,0.94,131,3,100,3,0.0,507.0,0.0,63.63753461538461
ENSG00000116977,LGALS8,chr1,236518000,236552981,1,1,0,0.8,46,5,34,1,0.0,236.0,0.0,65.96655555555554
ENSG00000119285,HEATR1,chr1,236549005,236604516,-1,1,0,0.93,32,1,24,0,0.0,77.0,0.0,66.19399824561403
ENSG00000077522,ACTN2,chr1,236664141,236764631,1,1,0,1.05,103,1,91,2,0.0,244.0,0.0,61.87638039215686
ENSG00000116984,MTR,chr1,236795260,236921278,1,1,0,0.92,115,2,95,2,0.0,325.0,0.0,55.492788188976384
ENSG00000244020,MT1HL1,chr1,237004103,237004441,-1,0,37385,,1,1,0,0,0.0,24.0,0.0,49.9141
ENSG00000198626,RYR2,chr1,237042184,237833988,1,2,0,1.15,514,3,377,30,0.0,836.0,0.0,30.97729331651955
ENSG00000116996,ZP4,chr1,237877864,237890922,-1,0,93716,,11,0,9,0,0.0,65.0,0.0,17.09159285714286
ENSG00000133019,CHRM3,chr1,239386513,239915452,1,1,0,0.89,405,6,264,34,0.0,405.0,0.0,10.379526332703215
ENSG00000155816,FMN2,chr1,240014348,240475187,1,3,0,0.7867,361,3,283,18,0.0,131.0,0.0,17.19393073593074
ENSG00000180875,GREM2,chr1,240489573,240612155,-1,1,0,0.83,104,1,78,6,0.0,512.0,0.0,16.348446341463415
ENSG00000182901,RGS7,chr1,240767636,241357374,-1,2,0,0.97,373,5,195,41,0.0,231.0,0.0,23.519286440677966
ENSG00000091483,FH,chr1,241497511,241519799,-1,1,0,0.87,17,1,10,1,7.0,735.0,1.0,43.17047826086956
ENSG00000117009,KMO,chr1,241532134,241595642,1,0,12322,,50,1,48,0,0.0,229.0,0.0,46.87129076923077
ENSG00000054277,OPN3,chr1,241590102,241677376,-1,2,0,0.855,106,2,88,1,0.0,130.0,0.0,52.59418636363636
ENSG00000203668,CHML,chr1,241628851,241640369,-1,2,0,0.855,18,2,13,0,0.0,62.0,0.0,52.67281666666667
ENSG00000162843,WDR64,chr1,241652278,241802777,1,0,11688,,134,0,87,8,0.0,22.0,0.0,59.044319736842105
ENSG00000174371,EXO1,chr1,241847967,241895148,1,1,0,0.92,30,2,15,2,0.0,376.0,0.0,61.815737500000004
ENSG00000196289,BECN2,chr1,241957767,241959062,1,0,97920,,3,0,1,0,0.0,62.0,0.0,62.4063
ENSG00000197769,MAP1LC3C,chr1,241995188,242001584,-1,0,55398,,11,1,8,1,0.0,56.0,0.0,61.778212499999995
ENSG00000180287,PLD5,chr1,242082986,242524697,-1,1,0,0.81,252,5,157,16,0.0,85.0,0.0,44.0719006772009
ENSG00000143702,CEP170,chr1,243124428,243255793,-1,1,0,0.88,80,2,62,2,0.0,92.0,0.0,57.304065413533834
ENSG00000054282,SDCCAG8,chr1,243255349,243500095,1,5,0,0.798,270,4,229,9,0.0,295.0,0.0,55.30011300813008
ENSG00000117020,AKT3,chr1,243488233,243851079,-1,2,0,0.89,293,7,233,10,0.0,625.0,0.0,44.28165879120879
ENSG00000179456,ZBTB18,chr1,244048547,244057476,1,3,0,0.9567,24,6,18,0,0.0,124.0,0.0,41.03486666666666
ENSG00000173728,SPMIP3,chr1,244352635,244389663,1,0,61487,,41,0,31,1,0.0,24.0,0.0,61.48169736842106
ENSG00000035687,ADSS2,chr1,244408494,244451909,-1,1,0,0.94,41,1,40,0,0.0,75.0,0.0,65.0773088888889
ENSG00000179397,CATSPERE,chr1,244454377,244641177,1,1,0,0.85,86,1,39,11,0.0,29.0,0.0,65.45365691489363
ENSG00000121644,DESI2,chr1,244653091,244709033,1,1,0,0.86,62,0,48,2,0.0,39.0,0.0,62.00543859649124
ENSG00000284188,C1orf202,chr1,244729701,244731015,-1,1,0,0.93,5,1,4,0,0.0,2.0,0.0,61.1059
ENSG00000203667,COX20,chr1,244835616,244845480,1,1,0,1.05,26,1,23,0,0.0,85.0,0.0,61.715959999999995
ENSG00000153187,HNRNPU,chr1,244840638,244864560,-1,1,0,1.24,59,7,50,0,0.0,316.0,0.0,61.866288
ENSG00000203666,EFCAB2,chr1,244969682,245127164,1,1,0,0.86,161,4,114,10,0.0,61.0,0.0,67.2464037735849
ENSG00000162849,KIF26B,chr1,245154985,245709432,1,7,0,0.7671,599,3,505,15,0.0,167.0,0.0,55.88063117117117
ENSG00000185420,SMYD3,chr1,245749342,246507312,-1,3,0,0.8333,789,3,609,38,0.0,240.0,0.0,57.13847272727273
ENSG00000162851,TFB2M,chr1,246540561,246566261,-1,1,0,0.88,12,0,8,1,0.0,62.0,0.0,68.90406923076922
