patient_id,nearest_gene_name,chrom,last_tp_abundance,growth_rate,n_timepoints,label_raw,label,dist_to_nearest_tss,dist_to_nearest_cancer_tss,gene_length,in_repeat,cpg_island_count,cpg_nearest_dist,cpg_mean_obs_exp,encode_ccre_count,encode_promoter_count,encode_enhancer_count,encode_ctcf_count,ot_cancer_hallmark_count,ot_disease_count,ot_is_cancer_driver,patient_id_enc,ext_n_patients,ext_n_datasets,ext_n_unique_sites,ext_max_abundance,chrom_int
T4,HACD2,chr3,81.0,0.0,0,4.406719247264253,0.818969346956908,50896,2089975.0,94261,1,1,0,0.93,83,1,67,5,0.0,49.0,0,13,55.0,2.0,291.0,0.0,2
T4,ITGB5,chr3,88.0,0.0,0,4.48863636973214,0.8616170590848512,76358,3279058.0,139470,1,1,0,0.82,223,5,210,0,0.0,212.0,0,13,31.0,2.0,44.0,0.0,2
T4,SEC61A1,chr3,15.0,0.0,0,2.772588722239781,0.14541685176958388,41022,482589.0,20064,1,1,0,1.0,31,3,24,0,0.0,299.0,0,13,39.0,2.0,121.0,0.0,2
T4,GATA2,chr3,135.0,0.0,0,4.912654885736052,0.983414778616911,12732,12732.0,13785,0,1,0,0.74,42,6,36,0,6.0,713.0,1,13,55.0,2.0,420.0,0.0,2
T4,RYK,chr3,23.0,0.0,0,3.1780538303479458,0.2627721012883163,44778,4628806.0,185626,0,1,0,1.13,169,2,144,7,0.0,238.0,0,13,51.0,2.0,211.0,0.0,2
T4,PPP2R3A,chr3,18.0,0.0,0,2.9444389791664403,0.19524655708573968,279097,3148399.0,182239,0,1,0,0.84,137,2,108,4,0.0,129.0,0,13,54.0,2.0,405.0,0.0,2
T4,SPSB4,chr3,79.0,0.0,0,4.382026634673881,0.8061602250851474,39111,1567148.0,97869,0,3,0,0.85,126,2,120,0,0.0,41.0,0,13,33.0,1.0,86.0,0.0,2
T4,RNF7,chr3,9.0,0.0,0,2.302585092994046,0.03961202428550274,120818,961350.0,9311,1,1,0,0.86,14,2,12,0,0.0,76.0,0,13,46.0,2.0,219.0,0.0,2
T4,CPB1,chr3,28.0,0.0,0,3.367295829986474,0.3214127054642381,44187,989799.0,69085,0,0,92957,,73,2,56,2,0.0,224.0,0,13,51.0,1.0,402.0,0.0,2
T4,MED12L,chr3,19.0,0.0,0,2.995732273553991,0.2102028727972753,56237,1292335.0,351786,1,1,0,0.85,358,9,307,22,0.0,94.0,0,13,52.0,2.0,492.0,0.0,2
T4,IGSF10,chr3,36.0,0.0,0,3.6109179126442243,0.4157411520805568,10069,1714403.0,35802,0,0,338003,,35,1,27,3,0.0,102.0,0,13,47.0,2.0,156.0,0.0,2
T4,GPR149,chr3,58.0,0.0,0,4.07753744390572,0.6392714349178144,13921,4679555.0,95247,0,1,0,0.8,45,1,27,4,0.0,141.0,0,13,53.0,2.0,298.0,0.0,2
T4,GPR160,chr3,58.0,0.0,0,4.07753744390572,0.6392714349178144,32171,7222720.0,52493,1,1,0,0.8,67,3,60,1,0.0,75.0,0,13,48.0,2.0,93.0,0.0,2
T4,RPL22L1,chr3,114.0,0.0,0,4.74493212836325,0.9486154301791796,103903,6461501.0,5527,1,1,0,1.15,17,1,16,0,0.0,92.0,0,13,41.0,1.0,104.0,0.0,2
T4,PLD1,chr3,57.0,0.0,0,4.060443010546419,0.6309788242262698,151581,5568631.0,210546,0,1,0,0.84,241,2,202,6,0.0,280.0,0,13,49.0,1.0,243.0,0.0,2
T4,FNDC3B,chr3,36.0,0.0,0,3.6109179126442243,0.4157411520805568,87850,5276303.0,365871,1,1,0,0.83,510,3,466,7,0.0,169.0,0,13,52.0,2.0,260.0,0.0,2
T4,TTC14,chr3,62.0,0.0,0,4.143134726391533,0.676810306530431,278666,1175383.0,15665,0,1,0,0.9,12,1,9,0,0.0,42.0,0,13,54.0,2.0,247.0,0.0,2
T4,KLHL24,chr3,18.0,0.0,0,2.9444389791664403,0.19524655708573968,38082,1685421.0,48917,0,1,0,0.87,36,1,28,3,0.0,78.0,0,13,29.0,2.0,50.0,0.0,2
T4,YEATS2,chr3,45.0,0.0,0,3.828641396489095,0.5114763808677625,30840,1616033.0,115057,1,1,0,0.93,105,1,99,1,0.0,118.0,0,13,51.0,2.0,195.0,0.0,2
T4,RFC4,chr3,9.0,0.0,0,2.302585092994046,0.03961202428550274,9431,1514686.0,17178,0,1,0,0.99,21,1,18,0,0.0,340.0,0,13,20.0,2.0,27.0,0.0,2
T4,BCL6,chr3,77.0,0.0,0,4.356708826689592,0.7928328150451651,18722,1904386.0,24348,0,4,0,0.9675,56,5,49,1,0.0,957.0,0,13,42.0,2.0,83.0,0.0,2
T4,TPRG1,chr3,97.0,0.0,0,4.584967478670572,0.9005627128683548,382158,1066333.0,378090,0,1,0,0.99,337,3,280,12,0.0,123.0,0,13,54.0,2.0,262.0,0.0,2
T4,APOD,chr3,30.0,0.0,0,3.4339872044851463,0.34592033170442765,13571,5939073.0,15328,0,0,25165,,22,1,20,0,0.0,322.0,0,13,44.0,2.0,182.0,0.0,2
T4,TNK2,chr3,8.0,0.0,0,2.1972245773362196,0.02236043240041463,3374,6283930.0,48581,0,7,0,0.7414,113,10,99,1,0.0,217.0,0,13,38.0,2.0,91.0,0.0,2
T4,RNF168,chr3,40.0,0.0,0,3.713572066704308,0.4577965348733896,34061,6838318.0,34985,0,1,0,1.03,32,1,22,2,0.0,163.0,0,13,50.0,2.0,267.0,0.0,2
T4,IQCG,chr3,13.0,0.0,0,2.6390573296152584,0.11158003850140678,4490,8324263.0,71922,0,1,0,1.0,69,2,55,4,0.0,193.0,0,13,2.0,1.0,2.0,0.0,2
T4,ZNF718,chr4,13.0,0.0,0,2.6390573296152584,0.11158003850140678,35315,1704100.0,77802,0,1,0,0.7,27,1,17,0,0.0,33.0,0,13,55.0,2.0,553.0,0.0,3
T4,CPLX1,chr4,96.0,0.0,0,4.574710978503383,0.8967866133570265,60168,1026411.0,42086,0,5,0,0.87,87,2,72,4,0.0,94.0,0,13,49.0,2.0,198.0,0.0,3
T4,MAEA,chr4,21.0,0.0,0,3.091042453358316,0.2373759810454613,19070,522480.0,50271,1,8,0,0.8125,103,3,99,0,0.0,225.0,0,13,40.0,2.0,122.0,0.0,3
T4,LETM1,chr4,23.0,0.0,0,3.1780538303479458,0.2627721012883163,20871,42075.0,44753,1,3,0,0.84,70,1,57,3,0.0,165.0,0,13,57.0,2.0,217.0,0.0,3
T4,TADA2B,chr4,80.0,0.0,0,4.394449154672439,0.8124537242706945,60230,5188383.0,16053,1,3,0,1.01,35,3,32,0,0.0,28.0,0,13,29.0,2.0,37.0,0.0,3
T4,GRPEL1,chr4,24.0,0.0,0,3.2188758248682006,0.2763216348289649,11492,5263367.0,9502,0,1,0,0.9,16,1,15,0,0.0,50.0,0,13,17.0,2.0,20.0,0.0,3
T4,AFAP1,chr4,80.0,0.0,0,4.394449154672439,0.8124537242706945,127405,6019235.0,181213,0,2,0,0.93,315,5,303,0,0.0,187.0,0,13,42.0,2.0,84.0,0.0,3
T4,SLC2A9,chr4,18.0,0.0,0,2.9444389791664403,0.19524655708573968,84527,8177123.0,283783,1,2,0,0.79,275,4,185,16,0.0,431.0,0,13,37.0,2.0,71.0,0.0,3
T4,BOD1L1,chr4,132.0,0.0,0,4.890349128221754,0.9786761439360284,40320,11794119.0,58987,0,1,0,1.06,39,1,28,4,0.0,72.0,0,13,56.0,2.0,456.0,0.0,3
T4,KCNIP4,chr4,18.0,0.0,0,2.9444389791664403,0.19524655708573968,400712,4099951.0,1220166,1,1,0,0.91,623,7,278,84,0.0,182.0,0,13,51.0,2.0,203.0,0.0,3
T4,PPARGC1A,chr4,34.0,0.0,0,3.5553480614894135,0.3922701021768103,602540,2346462.0,149048,0,0,565988,,144,4,133,0,0.0,1027.0,0,13,55.0,2.0,456.0,0.0,3
T4,SMIM20,chr4,14.0,0.0,0,2.70805020110221,0.12823930105138456,88963,124856.0,67983,1,3,0,0.8567,105,4,94,1,0.0,153.0,0,13,44.0,2.0,101.0,0.0,3
T4,RELL1,chr4,63.0,0.0,0,4.1588830833596715,0.6864356582259736,69949,2574547.0,95613,0,1,0,0.96,122,1,104,6,0.0,62.0,0,13,45.0,2.0,125.0,0.0,3
T4,TBC1D1,chr4,8.0,0.0,0,2.1972245773362196,0.02236043240041463,31538,2331713.0,248339,0,3,0,0.9633,325,2,304,6,0.0,183.0,0,13,36.0,2.0,77.0,0.0,3
T4,CHRNA9,chr4,11.0,0.0,0,2.4849066497880004,0.07492966089145565,71156,73166.0,19884,1,0,82587,,16,1,9,0,0.0,69.0,0,13,42.0,2.0,95.0,0.0,3
T4,TMEM33,chr4,96.0,0.0,0,4.574710978503383,0.8967866133570265,742,184936.0,26400,1,1,0,0.83,19,3,12,2,0.0,55.0,0,13,37.0,2.0,84.0,0.0,3
T4,HOPX,chr4,78.0,0.0,0,4.3694478524670215,0.7994224788982675,45515,1601797.0,33888,1,1,0,0.83,58,5,52,0,0.0,342.0,0,13,50.0,2.0,234.0,0.0,3
T4,UGT2B7,chr4,21.0,0.0,0,3.091042453358316,0.2373759810454613,57388,13983156.0,61624,1,0,701160,,53,1,44,1,0.0,116.0,0,13,32.0,2.0,50.0,0.0,3
T4,RUFY3,chr4,48.0,0.0,0,3.8918202981106265,0.543758329631275,5532,15573077.0,104415,1,1,0,0.88,103,4,84,5,0.0,86.0,0,13,55.0,2.0,325.0,0.0,3
T4,MTHFD2L,chr4,8.0,0.0,0,2.1972245773362196,0.02236043240041463,6450,12486220.0,188925,1,1,0,0.95,132,3,82,7,0.0,32.0,0,13,45.0,2.0,112.0,0.0,3
T4,PARM1,chr4,78.0,0.0,0,4.3694478524670215,0.7994224788982675,60898,11721801.0,117074,1,1,0,0.82,108,2,99,0,0.0,82.0,0,13,53.0,1.0,880.0,0.0,3
T4,ADH1C,chr4,14.0,0.0,0,2.70805020110221,0.12823930105138456,10299,1082345.0,17794,0,0,209683,,10,1,8,0,0.0,186.0,0,13,31.0,2.0,40.0,0.0,3
T4,C4orf54,chr4,86.0,0.0,0,4.465908118654584,0.850362801717755,27750,1368835.0,21299,1,2,0,0.8,33,1,31,0,0.0,23.0,0,13,19.0,2.0,23.0,0.0,3
T4,QRFPR,chr4,15.0,0.0,0,2.772588722239781,0.14541685176958388,56491,3990350.0,52464,1,1,0,0.84,43,2,25,5,0.0,145.0,0,13,22.0,2.0,26.0,0.0,3
T4,EXOSC9,chr4,89.0,0.0,0,4.499809670330265,0.8665037760995113,1701,3511899.0,15703,0,1,0,1.03,9,2,5,0,0.0,210.0,0,13,15.0,2.0,19.0,0.0,3
T4,TRPC3,chr4,45.0,0.0,0,3.828641396489095,0.5114763808677625,24784,3387642.0,77579,0,2,0,0.925,56,3,22,10,0.0,264.0,0,13,27.0,2.0,45.0,0.0,3
T4,ANKRD50,chr4,8.0,0.0,0,2.1972245773362196,0.02236043240041463,648944,1251130.0,48684,0,1,0,0.88,35,1,26,4,0.0,70.0,0,13,58.0,2.0,1439.0,0.0,3
T4,FAT4,chr4,22.0,0.0,0,3.1354942159291497,0.24959277358211165,300017,300017.0,178014,1,1,0,0.82,139,2,112,7,2.0,437.0,1,13,58.0,2.0,2012.0,0.0,3
T4,TTC29,chr4,126.0,0.0,0,4.844187086458591,0.9723086035835925,152521,5742746.0,239265,1,1,0,0.81,88,1,30,13,0.0,230.0,0,13,51.0,2.0,267.0,0.0,3
T4,SPOCK3,chr4,11.0,0.0,0,2.4849066497880004,0.07492966089145565,680518,14018171.0,501412,1,0,859195,,223,3,117,20,0.0,87.0,0,13,56.0,2.0,639.0,0.0,3
T4,TENM3,chr4,91.0,0.0,0,4.5217885770490405,0.8764993336294981,2344925,6927729.0,659106,0,3,0,1.0033,595,5,456,24,0.0,146.0,0,13,59.0,2.0,1685.0,0.0,3
T4,TPPP,chr5,68.0,0.0,0,4.23410650459726,0.7262698060121427,39285,436438.0,34135,0,7,0,0.8057,78,2,75,0,0.0,441.0,0,13,29.0,2.0,51.0,0.0,4
T4,ZDHHC11,chr5,19.0,0.0,0,2.995732273553991,0.2102028727972753,35752,471864.0,63368,1,2,0,0.665,74,1,51,7,0.0,62.0,0,13,23.0,2.0,46.0,0.0,4
T4,SLC12A7,chr5,22.0,0.0,0,3.1354942159291497,0.24959277358211165,65860,205029.0,105532,0,22,0,0.7732,223,1,206,2,0.0,156.0,0,13,38.0,2.0,96.0,0.0,4
T4,LPCAT1,chr5,24.0,0.0,0,3.2188758248682006,0.2763216348289649,26509,202688.0,67802,0,8,0,0.8225,160,1,153,1,0.0,373.0,0,13,32.0,2.0,89.0,0.0,4
T4,MED10,chr5,122.0,0.0,0,4.812184355372417,0.9663853102324893,91011,4992475.0,6697,1,1,0,0.79,9,1,8,0,0.0,129.0,0,13,47.0,2.0,100.0,0.0,4
T4,ATPSCKMT,chr5,18.0,0.0,0,2.9444389791664403,0.19524655708573968,118986,8835826.0,24390,1,1,0,0.92,27,1,22,0,0.0,36.0,0,13,44.0,2.0,96.0,0.0,4
T4,MARCHF6,chr5,71.0,0.0,0,4.276666119016055,0.7478898267436694,17402,9041208.0,86693,1,1,0,1.01,86,2,71,3,0.0,84.0,0,13,54.0,2.0,364.0,0.0,4
T4,ROPN1L,chr5,30.0,0.0,0,3.4339872044851463,0.34592033170442765,42994,9103445.0,118192,0,1,0,0.91,192,6,160,5,0.0,462.0,0,13,52.0,2.0,297.0,0.0,4
T4,CCDC152,chr5,24.0,0.0,0,3.2188758248682006,0.2763216348289649,100777,3581620.0,45640,1,0,121673,,40,1,18,6,0.0,46.0,0,13,56.0,2.0,403.0,0.0,4
T4,HMGCS1,chr5,91.0,0.0,0,4.5217885770490405,0.8764993336294981,20217,4218893.0,26042,1,1,0,0.85,30,1,27,0,0.0,181.0,0,13,27.0,2.0,55.0,0.0,4
T4,PAIP1,chr5,11.0,0.0,0,2.4849066497880004,0.07492966089145565,21157,4462199.0,31491,0,1,0,0.94,24,2,17,0,0.0,157.0,0,13,35.0,2.0,67.0,0.0,4
T4,HTR1A,chr5,29.0,0.0,0,3.4011973816621555,0.3333333333333333,479453,4732686.0,4633,1,2,0,0.83,10,1,8,0,0.0,443.0,0,13,55.0,2.0,386.0,0.0,4
T4,SHISAL2B,chr5,15.0,0.0,0,2.772588722239781,0.14541685176958388,90349,3615647.0,27748,1,1,0,0.79,16,1,13,0,0.0,57.0,0,13,31.0,1.0,47.0,0.0,4
T4,FAM169A,chr5,21.0,0.0,0,3.091042453358316,0.2373759810454613,49169,6602113.0,89448,1,1,0,0.97,56,6,45,0,0.0,84.0,0,13,57.0,2.0,841.0,0.0,4
T4,AP3B1,chr5,38.0,0.0,0,3.6635616461296463,0.4343254849696431,83623,9995399.0,303122,0,1,0,0.75,180,2,111,13,0.0,535.0,0,13,48.0,2.0,170.0,0.0,4
T4,ELL2,chr5,85.0,0.0,0,4.454347296253507,0.8445875907004294,25835,16719792.0,76773,1,1,0,0.91,117,2,107,0,0.0,246.0,0,13,50.0,2.0,203.0,0.0,4
T4,SLCO4C1,chr5,75.0,0.0,0,4.330733340286331,0.778764993336295,689853,11101001.0,62364,1,0,96,,36,1,25,4,0.0,105.0,0,13,56.0,2.0,1053.0,0.0,4
T4,REEP5,chr5,51.0,0.0,0,3.9512437185814275,0.5715237672145713,29927,184903.0,45943,0,1,0,0.82,52,3,43,1,0.0,202.0,0,13,55.0,2.0,214.0,0.0,4
T4,HSD17B4,chr5,10.0,0.0,0,2.3978952727983707,0.05656745150303569,51914,6693053.0,184734,1,1,0,0.95,87,3,50,8,0.0,213.0,0,13,58.0,2.0,718.0,0.0,4
T4,FTMT,chr5,76.0,0.0,0,4.343805421853684,0.786169110025174,693152,8451232.0,951,0,1,0,0.85,2,1,0,0,0.0,114.0,0,13,56.0,2.0,730.0,0.0,4
T4,SNX2,chr5,32.0,0.0,0,3.4965075614664802,0.36998371094328447,93441,9874450.0,59533,0,1,0,0.94,39,2,26,1,0.0,59.0,0,13,54.0,2.0,289.0,0.0,4
T4,CHSY3,chr5,9.0,0.0,0,2.302585092994046,0.03961202428550274,2293,2649261.0,282169,0,1,0,0.92,173,3,106,14,0.0,156.0,0,13,58.0,2.0,471.0,0.0,4
T4,ACSL6,chr5,22.0,0.0,0,3.1354942159291497,0.24959277358211165,5956,537820.0,62270,0,1,0,0.94,92,6,71,3,0.0,227.0,0,13,37.0,2.0,91.0,0.0,4
T4,C5orf15,chr5,68.0,0.0,0,4.23410650459726,0.7262698060121427,150954,854086.0,13164,1,1,0,0.79,16,2,14,0,0.0,24.0,0,13,55.0,2.0,218.0,0.0,4
T4,SLC25A48,chr5,22.0,0.0,0,3.1354942159291497,0.24959277358211165,4378,2517657.0,412857,1,9,0,0.8033,415,9,289,26,0.0,29.0,0,13,46.0,1.0,234.0,0.0,4
T4,PKD2L2,chr5,27.0,0.0,0,3.332204510175204,0.3109729009329187,5576,4887985.0,54779,0,1,0,0.92,49,1,43,0,0.0,51.0,0,13,42.0,2.0,131.0,0.0,4
T4,STING1,chr5,24.0,0.0,0,3.2188758248682006,0.2763216348289649,12369,3275073.0,7407,0,0,34940,,14,2,11,0,0.0,1127.0,0,13,52.0,2.0,181.0,0.0,4
T4,PCDHGA12,chr5,9.0,0.0,0,2.302585092994046,0.03961202428550274,3658,1343528.0,82468,0,7,0,0.8914,94,6,78,2,0.0,39.0,0,13,6.0,2.0,6.0,0.0,4
T4,SPINK6,chr5,25.0,0.0,0,3.258096538021482,0.28868650969939286,12468,5419949.0,12343,1,0,168583,,13,1,11,0,0.0,57.0,0,13,21.0,2.0,28.0,0.0,4
T4,AFAP1L1,chr5,49.0,0.0,0,3.912023005428146,0.5530875166592626,37632,6463814.0,71814,1,1,0,1.06,87,1,82,1,0.0,61.0,0,13,27.0,2.0,42.0,0.0,4
T4,PPARGC1B,chr5,106.0,0.0,0,4.672828834461906,0.9273656152820968,44044,6915573.0,125028,1,1,0,0.92,207,3,194,3,0.0,348.0,0,13,41.0,2.0,155.0,0.0,4
T4,CD74,chr5,10.0,0.0,0,2.3978952727983707,0.05656745150303569,189,7642781.0,11332,0,0,36611,,31,1,30,0,0.0,967.0,0,13,32.0,2.0,44.0,0.0,4
T4,GALNT10,chr5,95.0,0.0,0,4.564348191467836,0.8931585961794758,35248,4944685.0,230470,1,2,0,0.785,302,1,271,2,0.0,89.0,0,13,52.0,2.0,226.0,0.0,4
T4,CLINT1,chr5,9.0,0.0,0,2.302585092994046,0.03961202428550274,5288,1246070.0,73426,0,1,0,0.88,67,1,57,4,0.0,79.0,0,13,55.0,2.0,296.0,0.0,4
T4,SLIT3,chr5,119.0,0.0,0,4.787491742782046,0.9609803050496076,278551,2364498.0,639399,0,1,0,0.87,700,6,612,24,0.0,298.0,0,13,53.0,2.0,323.0,0.0,4
T4,SFXN1,chr5,15.0,0.0,0,2.772588722239781,0.14541685176958388,7534,1616928.0,52680,1,1,0,0.89,53,2,51,0,0.0,157.0,0,13,17.0,2.0,26.0,0.0,4
T4,SNCB,chr5,13.0,0.0,0,2.6390573296152584,0.11158003850140678,699,455085.0,10590,0,2,0,0.875,24,5,16,1,0.0,449.0,0,13,47.0,1.0,181.0,0.0,4
T4,DDX41,chr5,39.0,0.0,0,3.6888794541139363,0.44639419517251594,8012,438535.0,5410,0,1,0,0.96,14,1,12,0,0.0,416.0,0,13,19.0,2.0,30.0,0.0,4
T4,FAM193B,chr5,18.0,0.0,0,2.9444389791664403,0.19524655708573968,4648,463482.0,34798,0,2,0,0.825,52,1,49,0,0.0,24.0,0,13,46.0,2.0,160.0,0.0,4
T4,RNF130,chr5,17.0,0.0,0,2.8903717578961645,0.1808085295424256,81935,659451.0,160462,1,1,0,1.02,159,4,125,7,0.0,486.0,0,13,54.0,2.0,399.0,0.0,4
T4,FLT4,chr5,105.0,0.0,0,4.663439094112067,0.9242558862727677,28988,28988.0,48123,0,4,0,0.77,103,1,97,4,3.0,779.0,1,13,53.0,2.0,422.0,0.0,4
T4,SERPINB9,chr6,105.0,0.0,0,4.663439094112067,0.9242558862727677,25610,28303032.0,16140,1,2,0,0.84,25,1,24,0,0.0,175.0,0,13,59.0,2.0,594.0,0.0,5
T4,PRP4K,chr6,25.0,0.0,0,3.258096538021482,0.28868650969939286,81851,27241316.0,43717,1,1,0,0.97,32,1,27,0,0.0,326.0,0,13,54.0,2.0,438.0,0.0,5
T4,PPP1R3G,chr6,17.0,0.0,0,2.8903717578961645,0.1808085295424256,65277,26030113.0,4146,0,1,0,0.86,11,1,9,0,0.0,55.0,0,13,32.0,1.0,43.0,0.0,5
T4,SNRNP48,chr6,29.0,0.0,0,3.4011973816621555,0.3333333333333333,7538,23583004.0,21778,0,1,0,0.87,17,1,14,0,0.0,27.0,0,13,43.0,2.0,115.0,0.0,5
T4,SLC35B3,chr6,113.0,0.0,0,4.736198448394496,0.9455797423367392,49430,22794178.0,24548,0,1,0,0.94,17,4,8,0,0.0,56.0,0,13,57.0,2.0,808.0,0.0,5
T4,JARID2,chr6,132.0,0.0,0,4.890349128221754,0.9786761439360284,555803,16491597.0,277105,0,4,0,0.895,469,3,447,1,0.0,404.0,0,13,58.0,2.0,1185.0,0.0,5
T4,TPMT,chr6,22.0,0.0,0,3.1354942159291497,0.24959277358211165,9526,13015857.0,27037,1,1,0,0.95,31,2,20,3,0.0,196.0,0,13,40.0,2.0,142.0,0.0,5
T4,H1-2,chr6,11.0,0.0,0,2.4849066497880004,0.07492966089145565,5518,5129779.0,1710,0,1,0,0.81,6,1,5,0,0.0,92.0,0,13,40.0,2.0,114.0,0.0,5
T4,H2BC5,chr6,57.0,0.0,0,4.060443010546419,0.6309788242262698,3619,5018990.0,13227,1,0,456,,23,2,21,0,0.0,76.0,0,13,41.0,2.0,93.0,0.0,5
T4,H2BC6,chr6,40.0,0.0,0,3.713572066704308,0.4577965348733896,6502,5015174.0,12596,0,2,0,1.075,21,3,17,0,0.0,56.0,0,13,49.0,2.0,226.0,0.0,5
T4,H4C4,chr6,13.0,0.0,0,2.6390573296152584,0.11158003850140678,8518,5000137.0,402,0,1,0,1.22,3,1,2,0,0.0,237.0,0,13,24.0,2.0,40.0,0.0,5
T4,HMGN4,chr6,90.0,0.0,0,4.51085950651685,0.8711683696135051,13917,4656297.0,8586,0,1,0,0.73,12,1,11,0,0.0,23.0,0,13,46.0,2.0,205.0,0.0,5
T4,GABBR1,chr6,14.0,0.0,0,2.70805020110221,0.12823930105138456,23354,1570109.0,78347,0,2,0,0.725,80,4,52,8,0.0,356.0,0,13,25.0,2.0,38.0,0.0,5
T4,ZFP57,chr6,20.0,0.0,0,3.044522437723423,0.22464090034058937,6214,1505790.0,8672,1,0,22286,,17,1,14,0,0.0,109.0,0,13,49.0,2.0,123.0,0.0,5
T4,PPP1R10,chr6,11.0,0.0,0,2.4849066497880004,0.07492966089145565,355,562474.0,18212,1,1,0,1.02,36,3,31,0,0.0,71.0,0,13,36.0,2.0,97.0,0.0,5
T4,C6orf136,chr6,27.0,0.0,0,3.332204510175204,0.3109729009329187,10094,543792.0,6177,1,1,0,0.86,12,2,7,0,0.0,50.0,0,13,43.0,2.0,129.0,0.0,5
T4,LTB,chr6,11.0,0.0,0,2.4849066497880004,0.07492966089145565,3425,398366.0,1997,1,1,0,0.86,7,2,5,0,0.0,613.0,0,13,39.0,2.0,127.0,0.0,5
T4,APOM,chr6,19.0,0.0,0,2.995732273553991,0.2102028727972753,13727,457958.0,5794,1,2,0,0.975,15,3,9,0,0.0,245.0,0,13,53.0,2.0,288.0,0.0,5
T4,BAG6,chr6,22.0,0.0,0,3.1354942159291497,0.24959277358211165,515,472531.0,14203,0,1,0,1.07,18,2,15,0,0.0,168.0,0,13,37.0,2.0,74.0,0.0,5
T4,ABHD16A,chr6,13.0,0.0,0,2.6390573296152584,0.11158003850140678,9452,513173.0,16402,0,1,0,0.76,33,4,28,0,0.0,60.0,0,13,54.0,2.0,373.0,0.0,5
T4,DDAH2,chr6,84.0,0.0,0,4.442651256490317,0.8375536798459944,4102,545784.0,3579,1,2,0,0.745,10,2,8,0,0.0,246.0,0,13,52.0,2.0,327.0,0.0,5
T4,SLC44A4,chr6,54.0,0.0,0,4.007333185232471,0.602695098474752,7153,691314.0,16006,1,0,21,,29,2,25,0,0.0,164.0,0,13,39.0,2.0,102.0,0.0,5
T4,PPT2,chr6,51.0,0.0,0,3.9512437185814275,0.5715237672145713,7246,958603.0,17099,1,3,0,0.8333,29,6,17,0,0.0,57.0,0,13,47.0,2.0,232.0,0.0,5
T4,PSMB8,chr6,34.0,0.0,0,3.5553480614894135,0.3922701021768103,42,478622.0,3962,0,1,0,0.85,9,2,7,0,0.0,402.0,0,13,39.0,2.0,145.0,0.0,5
T4,TAF11,chr6,8.0,0.0,0,2.1972245773362196,0.02236043240041463,47429,1518504.0,11730,0,2,0,0.84,14,3,6,0,0.0,44.0,0,13,58.0,2.0,556.0,0.0,5
T4,CMTR1,chr6,13.0,0.0,0,2.6390573296152584,0.11158003850140678,27275,235667.0,49733,0,0,16792,,53,1,48,0,0.0,44.0,0,13,45.0,2.0,128.0,0.0,5
T4,MDGA1,chr6,8.0,0.0,0,2.1972245773362196,0.02236043240041463,95495,433659.0,68627,1,5,0,0.862,100,3,89,0,0.0,85.0,0,13,16.0,2.0,26.0,0.0,5
T4,BTBD9,chr6,11.0,0.0,0,2.4849066497880004,0.07492966089145565,376745,1093275.0,471721,0,1,0,0.98,461,3,359,18,0.0,88.0,0,13,58.0,2.0,977.0,0.0,5
T4,TRERF1,chr6,21.0,0.0,0,3.091042453358316,0.2373759810454613,102255,1915819.0,227293,0,2,0,0.79,332,3,316,2,0.0,213.0,0,13,58.0,2.0,497.0,0.0,5
T4,TBCC,chr6,101.0,0.0,0,4.624972813284271,0.9137420405745594,10793,1530478.0,1605,1,1,0,0.86,6,1,5,0,0.0,97.0,0,13,52.0,2.0,318.0,0.0,5
T4,TJAP1,chr6,71.0,0.0,0,4.276666119016055,0.7478898267436694,8143,796408.0,29039,0,0,2921,,40,2,35,0,0.0,56.0,0,13,27.0,2.0,52.0,0.0,5
T4,LRRC73,chr6,28.0,0.0,0,3.367295829986474,0.3214127054642381,11,755411.0,3423,1,1,0,1.09,11,2,9,0,0.0,16.0,0,13,26.0,1.0,55.0,0.0,5
T4,CAPN11,chr6,36.0,0.0,0,3.6109179126442243,0.4157411520805568,6462,113439.0,25590,0,0,5979,,44,0,36,0,0.0,43.0,0,13,42.0,2.0,139.0,0.0,5
T4,GSTA3,chr6,12.0,0.0,0,2.5649493574615367,0.09381015844809715,24813,8619100.0,13062,1,0,85066,,13,1,12,0,0.0,76.0,0,13,44.0,2.0,112.0,0.0,5
T4,GSTA4,chr6,16.0,0.0,0,2.833213344056216,0.1642973493262254,42520,8687004.0,17364,0,1,0,0.76,26,2,23,0,0.0,129.0,0,13,25.0,2.0,44.0,0.0,5
T4,TBX18,chr6,11.0,0.0,0,2.4849066497880004,0.07492966089145565,190707,21419572.0,77247,1,1,0,0.99,54,2,39,4,0.0,167.0,0,13,56.0,2.0,646.0,0.0,5
T4,GJA10,chr6,117.0,0.0,0,4.770684624465665,0.9555752998667258,28159,16127153.0,27291,0,0,6535,,14,0,10,2,0.0,218.0,0,13,54.0,2.0,209.0,0.0,5
T4,COQ3,chr6,15.0,0.0,0,2.772588722239781,0.14541685176958388,19587,6618843.0,24806,0,1,0,0.9,8,1,4,1,0.0,51.0,0,13,41.0,2.0,82.0,0.0,5
T4,BEND3,chr6,11.0,0.0,0,2.4849066497880004,0.07492966089145565,29375,1093396.0,51096,1,3,0,0.8333,59,3,49,0,0.0,91.0,0,13,38.0,2.0,86.0,0.0,5
